?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
2431,2024-06-22,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3TS013,3-OCCRHN-앞라인T,BK,블랙,F,판매
2432,2024-06-22,직영점,A0086,부산구서점(직),4,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2433,2024-06-22,직영점,A0086,부산구서점(직),5,정상,일반판매,AKF4TS001,S-브이별지퍼T,NA,네이비,F,판매
2434,2024-06-22,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,KH,카키,F,판매
2435,2024-06-24,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
2436,2024-06-24,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,L,판매
2437,2024-06-24,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매
2438,2024-06-24,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
2439,2024-06-24,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG3BL003,3-OCCRHN-올해피BL,BL,블루,F,판매
2440,2024-06-24,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,L,판매
2441,2024-06-24,직영점,A0086,부산구서점(직),3,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,L,반품
2442,2024-06-24,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,반품
2443,2024-06-24,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,반품
2444,2024-06-24,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG3BL003,3-OCCRHN-올해피BL,BL,블루,F,반품
2445,2024-06-24,직영점,A0086,부산구서점(직),3,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,L,반품
2446,2024-06-24,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매
2447,2024-06-24,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,L,판매
2448,2024-06-24,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
2449,2024-06-24,직영점,A0086,부산구서점(직),4,정상,일반판매,ALG3BL003,3-OCCRHN-올해피BL,BL,블루,F,판매
2450,2024-06-24,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,L,판매
2451,2024-06-24,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF7WS003,3-OCLSHN-포인린넨셔츠,RE,레드,F,판매
2452,2024-06-24,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF7WS003,3-OCLSHN-포인린넨셔츠,BE,베이지,F,판매
2453,2024-06-24,직영점,A0086,부산구서점(직),5,정상,일반판매,BLD4SC003,포포삭스(2pcs),XX,XX,F,판매
2454,2024-06-24,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3TS002,3-SCLRHN-말리부린넨T,KH,카키,F,판매
2455,2024-06-24,직영점,A0086,부산구서점(직),6,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BR,브라운,F,판매
2456,2024-06-24,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF3JP001,3-OCPCHN-시보리배색JP(2),BK,블랙,F,판매
2457,2024-06-24,직영점,A0086,부산구서점(직),8,정상,일반판매,ALG3TS004,3-OCCRHN-폴딩자수T,CH,챠콜,F,판매
2458,2024-06-25,직영점,A0086,부산구서점(직),1,정상,일반판매,BLF4CP005,해바라기끈모자,CM,카멜,F,판매
2459,2024-06-25,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매
2460,2024-06-25,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,L,판매
2461,2024-06-25,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG3TS011,3-OCCVHN-문별V넥T,GE,그린,F,판매
2462,2024-06-25,직영점,A0086,부산구서점(직),2,정상,일반판매,BLF4CP009,배색지사벙거지,PP,퍼플,F,판매
2463,2024-06-25,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3BL006,3-OCPRHN-베티BL,CH,챠콜,F,판매
2464,2024-06-25,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,SO,소라,F,판매
2465,2024-06-25,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,L,판매
2466,2024-06-25,직영점,A0086,부산구서점(직),5,정상,일반판매,ALE7PT002,3-SSPXT9-쉬폰랩PT,CM,카멜,F,판매
2467,2024-06-25,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3TN002,3-SCCVHN-찰랑트임나시,BK,블랙,F,판매
2468,2024-06-25,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3OP006,3-FSPNXL-튤립OPS,NA,네이비,F,판매
2469,2024-06-25,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3TS011,3-OCCVHN-문별V넥T,WH,화이트,F,판매
2470,2024-06-25,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,S,판매
2471,2024-06-25,직영점,A0086,부산구서점(직),8,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매
2472,2024-06-25,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3BL013,3-CCCSHN-포켓체크BL,GE,그린,F,판매
2473,2024-06-25,직영점,A0086,부산구서점(직),9,정상,일반판매,BLA7BG006,J-이브닝백팩(24),KH,카키,F,판매
2474,2024-06-25,직영점,A0086,부산구서점(직),9,정상,일반판매,BLD7GT003,3-태슬동전지갑,GE,그린,F,판매
2475,2024-06-25,직영점,A0086,부산구서점(직),10,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BK,블랙,F,판매
2476,2024-06-25,직영점,A0086,부산구서점(직),10,정상,일반판매,ALF3TS002,3-SCLRHN-말리부린넨T,IV,아이보리,F,판매
2477,2024-06-26,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BK,블랙,F,판매
2478,2024-06-26,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3PT007,3-SCCX19-안나일자PT,IV,아이보리,L,판매
2479,2024-06-26,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG3WS003,3-OCCSHN-보보셔츠,BK,블랙,F,판매
2480,2024-06-26,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3TS004,3-OCCRHN-써니나염T,PK,핑크,F,판매
2481,2024-06-26,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3TS004,3-OCCRHN-써니나염T,WH,화이트,F,판매
2482,2024-06-27,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,L,판매
2483,2024-06-27,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,S,판매
2484,2024-06-27,직영점,A0086,부산구서점(직),2,정상,일반판매,BLF4SB004,버그스니커즈(6815),BE,베이지,45,판매
2485,2024-06-27,직영점,A0086,부산구서점(직),2,정상,일반판매,BLF4SB004,버그스니커즈(6815),BE,베이지,40,판매
2486,2024-06-27,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3JP001,3-OCPCHN-시보리배색JP(2),GE,그린,F,판매
2487,2024-06-27,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE7BL001,3-OCPRHN-R셔링블라우스,BK,블랙,F,판매
2488,2024-06-27,직영점,A0086,부산구서점(직),4,정상,일반판매,ALG3SL001,3-SSPXI0-샤인일자슬랙스,BK,블랙,L,판매
2489,2024-06-27,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF7WS001,3-SCLSHN-라미단추셔츠,KH,카키,F,판매
2490,2024-06-27,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,XL,판매
2491,2024-06-27,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,XL,판매
2492,2024-06-27,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,L,판매
2493,2024-06-27,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,NA,네이비,F,판매
2494,2024-06-27,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,WH,화이트,F,판매
2495,2024-06-27,직영점,A0086,부산구서점(직),8,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,SO,소라,F,판매
2496,2024-06-27,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매
2497,2024-06-27,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3BL006,3-OCPRHN-베티BL,CH,챠콜,F,판매
2498,2024-06-27,직영점,A0086,부산구서점(직),9,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,NA,네이비,F,판매
2499,2024-06-27,직영점,A0086,부산구서점(직),9,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,GE,그린,F,판매
2500,2024-06-27,직영점,A0086,부산구서점(직),10,정상,일반판매,ALG3TS004,3-OCCRHN-폴딩자수T,CH,챠콜,F,판매
2501,2024-06-27,직영점,A0086,부산구서점(직),11,정상,일반판매,BLF4SB002,비즈글리터샌들(500-2),SI,실버,35,판매
2502,2024-06-27,직영점,A0086,부산구서점(직),12,정상,일반판매,ALG3SK001,3-OCPXXL-테잎밴딩스커트,BK,블랙,F,판매
2503,2024-06-28,직영점,A0086,부산구서점(직),1,정상,일반판매,ALG3BL001,3-FCCRHN-진주플라워나염,BK,블랙,F,판매
2504,2024-06-28,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,GE,그린,F,판매
2505,2024-06-28,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3BL001,3-SSPCHN-언발스트링BL,PP,퍼플,F,판매
2506,2024-06-28,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,S,판매
2507,2024-06-28,직영점,A0086,부산구서점(직),4,정상,일반판매,ALG3TS015,3-OCCRHN-드라이자수T,WH,화이트,F,판매
2508,2024-06-28,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3PT008,3-SCCX10-파스텔코튼통,PK,핑크,F,판매
2509,2024-06-28,직영점,A0086,부산구서점(직),5,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BK,블랙,F,판매
2510,2024-06-28,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3OP006,3-FSPNXL-튤립OPS,NA,네이비,F,판매
2511,2024-06-28,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,NA,네이비,F,판매
2512,2024-06-28,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE3TS012,3-OCCRHN-코드자수T,BE,베이지,F,판매
2513,2024-06-28,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3JP001,3-OCPCHN-시보리배색JP(2),BK,블랙,F,판매
2514,2024-06-28,직영점,A0086,부산구서점(직),7,정상,일반판매,AKG3PT001,C-슈가하프팬츠,BL,블루,M,판매
2515,2024-06-28,직영점,A0086,부산구서점(직),7,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,L,판매
2516,2024-06-28,직영점,A0086,부산구서점(직),8,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,WH,화이트,F,판매
2517,2024-06-28,직영점,A0086,부산구서점(직),9,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
2518,2024-06-29,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3JP003,3-OCPDHN-셔링컷후드JP,WH,화이트,F,판매
2519,2024-06-29,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매
2520,2024-06-29,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3BL013,3-CCCSHN-포켓체크BL,GE,그린,F,판매
2521,2024-06-29,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매
2522,2024-06-29,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3OP010,3-SSPSXL-롤업벨트OPS,BE,베이지,F,판매
2523,2024-06-29,직영점,A0086,부산구서점(직),3,정상,일반판매,BLE4CP001,챙끝조개보넷,SO,소라,F,판매
2524,2024-06-30,직영점,A0086,부산구서점(직),1,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2525,2024-06-30,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,M,판매
2526,2024-06-30,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매
2527,2024-06-30,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,S,판매
2528,2024-06-30,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,CM,카멜,F,판매
2529,2024-06-30,직영점,A0086,부산구서점(직),3,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,L,판매
2530,2024-06-30,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3WS003,3-FSCNHH-언발플라워나염,IV,아이보리,F,판매
2531,2024-06-30,직영점,A0086,부산구서점(직),4,정상,일반판매,BLF4SB006,시스루큐빅힐(9525),BK,블랙,35,판매
2532,2024-06-30,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
2533,2024-06-30,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
2534,2024-07-01,직영점,A0086,부산구서점(직),1,정상,일반판매,ALG3BL008,3-SCPSHN-안나BL,GE,그린,F,판매
2535,2024-07-01,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG3TS006,3-TCCRHN-단가라자수T,NA,네이비,F,판매
2536,2024-07-01,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG3TS007,3-OCCRHN-자수왕관T,WH,화이트,F,판매
2537,2024-07-01,직영점,A0086,부산구서점(직),4,정상,일반판매,AKF3PT002,C-큐롯와이드팬츠,BK,블랙,F,판매
2538,2024-07-01,직영점,A0086,부산구서점(직),5,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,BK,블랙,F,판매
2539,2024-07-01,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3PT002,3-SCCXT5-셔링포켓5부,BK,블랙,F,판매
2540,2024-07-01,직영점,A0086,부산구서점(직),5,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,PP,퍼플,F,판매
2541,2024-07-01,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF7TS002,3-OCPRHN-블랙포인T,BE,베이지,F,판매
2542,2024-07-01,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매
2543,2024-07-01,직영점,A0086,부산구서점(직),7,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,L,판매
2544,2024-07-01,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매
2545,2024-07-02,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매
2546,2024-07-02,직영점,A0086,부산구서점(직),2,정상,일반판매,BLD4CP003,벌집배색벙거지,BK,블랙,F,판매
2547,2024-07-02,직영점,A0086,부산구서점(직),2,정상,일반판매,BLF4CP005,해바라기끈모자,CM,카멜,F,판매
2548,2024-07-02,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
2549,2024-07-02,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3TS004,3-OCCRHN-써니나염T,WH,화이트,F,반품
2550,2024-07-02,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3BL013,3-CCCSHN-포켓체크BL,GE,그린,F,판매
2551,2024-07-02,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3TS015,3-OCCRHN-드라이자수T,WH,화이트,F,판매
2552,2024-07-02,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2553,2024-07-02,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3SL001,3-SSPXI0-샤인일자슬랙스,BK,블랙,L,판매
2554,2024-07-02,직영점,A0086,부산구서점(직),7,정상,일반판매,ALG3TS014,3-SCCVHN-소프트T,IV,아이보리,F,판매
2555,2024-07-02,직영점,A0086,부산구서점(직),7,정상,일반판매,AKF3PT005,S-린넨밴딩5부,BK,블랙,F,판매
2556,2024-07-02,직영점,A0086,부산구서점(직),7,정상,일반판매,ALG3SL001,3-SSPXI0-샤인일자슬랙스,BK,블랙,L,판매
2557,2024-07-02,직영점,A0086,부산구서점(직),8,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,PP,퍼플,F,판매
2558,2024-07-02,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
2559,2024-07-02,직영점,A0086,부산구서점(직),9,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매
2560,2024-07-02,직영점,A0086,부산구서점(직),9,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,WH,화이트,F,판매
2561,2024-07-02,직영점,A0086,부산구서점(직),9,정상,일반판매,ALG3TS014,3-SCCVHN-소프트T,SO,소라,F,판매
2562,2024-07-02,직영점,A0086,부산구서점(직),9,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,WH,화이트,F,판매
2563,2024-07-03,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,M,판매
2564,2024-07-03,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
2565,2024-07-03,직영점,A0086,부산구서점(직),1,정상,일반판매,AID7WS002,잔꽃쿨NB,PP,퍼플,F,판매
2566,2024-07-03,직영점,A0086,부산구서점(직),2,정상,일반판매,AKF3JK016,C-린넨포켓자켓,BE,베이지,F,판매
2567,2024-07-03,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매
2568,2024-07-03,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매
2569,2024-07-03,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BR,브라운,S,판매
2570,2024-07-03,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,S,판매
2571,2024-07-03,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,M,판매
2572,2024-07-03,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매
2573,2024-07-03,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,S,판매
2574,2024-07-03,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,M,판매
2575,2024-07-03,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매
2576,2024-07-03,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3OP009,3-SCPRHL-핑크셔츠OPS,DP,진핑크,F,판매
2577,2024-07-03,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,GE,그린,F,판매
2578,2024-07-03,직영점,A0086,부산구서점(직),8,정상,일반판매,ALG3SK005,3-SCCXXN-베리데님스커트,LL,연청,F,판매
2579,2024-07-03,직영점,A0086,부산구서점(직),9,정상,일반판매,ALG3BL001,3-FCCRHN-진주플라워나염,BK,블랙,F,판매
2580,2024-07-03,직영점,A0086,부산구서점(직),10,정상,일반판매,ALG3BL008,3-SCPSHN-안나BL,PP,퍼플,F,판매
2581,2024-07-03,직영점,A0086,부산구서점(직),11,정상,일반판매,ALF3BL005,3-FSCNHN-레베꽃나염,GE,그린,F,판매
2582,2024-07-03,직영점,A0086,부산구서점(직),12,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,M,판매
2583,2024-07-03,직영점,A0086,부산구서점(직),13,정상,일반판매,ALG3SL001,3-SSPXI0-샤인일자슬랙스,BK,블랙,F,판매
2584,2024-07-04,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,BE,베이지,F,판매
2585,2024-07-04,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,KH,카키,F,판매
2586,2024-07-04,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,SO,소라,F,판매
2587,2024-07-04,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG3BL001,3-FCCRHN-진주플라워나염,BK,블랙,F,판매
2588,2024-07-04,직영점,A0086,부산구서점(직),4,정상,일반판매,ALG3BL001,3-FCCRHN-진주플라워나염,BK,블랙,F,반품
2589,2024-07-04,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,KH,카키,L,판매
2590,2024-07-04,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3BL009,3-GCCVHN-프릴자딕BL,GE,그린,F,판매
2591,2024-07-04,직영점,A0086,부산구서점(직),7,정상,일반판매,ALG3BL009,3-GCCVHN-프릴자딕BL,GE,그린,F,반품
2592,2024-07-04,직영점,A0086,부산구서점(직),8,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,판매
2593,2024-07-05,직영점,A0086,부산구서점(직),1,정상,일반판매,ALG3TS015,3-OCCRHN-드라이자수T,WH,화이트,F,판매
2594,2024-07-05,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG7CA002,3-SCAVHN-썸머가디건,PP,퍼플,F,판매
2595,2024-07-05,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
2596,2024-07-05,직영점,A0086,부산구서점(직),4,정상,일반판매,ALG3BL011,3-GCPCHN-하트레터링BL,BK,블랙,F,판매
2597,2024-07-05,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3JK006,3-SSLRHN-바이린넨JK,BE,베이지,F,판매
2598,2024-07-05,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3VT001,3-SCPHHN-메쉬벌룬조끼,BE,베이지,F,판매
2599,2024-07-05,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,KH,카키,M,판매
2600,2024-07-06,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매
2601,2024-07-06,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,IV,아이보리,F,판매
2602,2024-07-06,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,M,판매
2603,2024-07-06,직영점,A0086,부산구서점(직),3,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,MO,모카,F,판매
2604,2024-07-06,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,GE,그린,F,판매
2605,2024-07-06,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,GE,그린,F,판매
2606,2024-07-06,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3TS015,3-SCCRHN-모달베이직반팔,WH,화이트,F,판매
2607,2024-07-06,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3BL007,3-OCPRHN-썬플라워BL,WH,화이트,F,판매
2608,2024-07-06,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3TS002,3-SCLRHN-말리부린넨T,IV,아이보리,F,판매
2609,2024-07-06,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG7TN001,3-TCCRHN-단가라나시,WH,화이트,F,판매
2610,2024-07-06,직영점,A0086,부산구서점(직),5,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,SO,소라,F,판매
2611,2024-07-06,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3BL012,3-FCCSHN-플라워스트링BL,BL,블루,F,판매
2612,2024-07-06,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,WH,화이트,F,판매
2613,2024-07-06,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3ST008,3-OCPRHN-단추SET,BK,블랙,F,판매
2614,2024-07-06,직영점,A0086,부산구서점(직),6,정상,일반판매,BLD4SB004,투라인운동화(5863-1),WH,화이트,45,판매
2615,2024-07-06,직영점,A0086,부산구서점(직),7,정상,일반판매,ALH3OP001,3-SCPRXL-썸머러플OPS,BL,블루,F,판매
2616,2024-07-06,직영점,A0086,부산구서점(직),7,정상,일반판매,ALG3TS027,3-OCLRHN-린넨보야지T,BL,블루,F,판매
2617,2024-07-06,직영점,A0086,부산구서점(직),8,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,WH,화이트,F,판매
2618,2024-07-06,직영점,A0086,부산구서점(직),8,정상,일반판매,ALG3JK007,3-CCLCHN-고방체크자켓,RE,레드,F,판매
2619,2024-07-06,직영점,A0086,부산구서점(직),9,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,S,판매
2620,2024-07-06,직영점,A0086,부산구서점(직),10,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
2621,2024-07-06,직영점,A0086,부산구서점(직),11,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,반품
2622,2024-07-06,직영점,A0086,부산구서점(직),12,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,GE,그린,F,판매
2623,2024-07-06,직영점,A0086,부산구서점(직),12,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,NA,네이비,F,판매
