?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
4654,2024-08-15,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4655,2024-08-15,직영점,A0024,부산두실점(직),2,정상,일반판매,ZA00CO027,아이스검은콩라떼(음료),XX,XX,XX,판매
4656,2024-08-15,직영점,A0024,부산두실점(직),2,정상,일반판매,ZA00CO008,카라멜마끼야또(음료),XX,XX,XX,판매
4657,2024-08-15,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
4658,2024-08-15,직영점,A0024,부산두실점(직),4,정상,일반판매,AIF3KT020,S-펄브이,BE,베이지,F,판매
4659,2024-08-15,직영점,A0024,부산두실점(직),5,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
4660,2024-08-15,직영점,A0024,부산두실점(직),5,정상,일반판매,ALG3TS021,5-OCCRHN-큐피트진주T,SO,소라,F,판매
4661,2024-08-15,직영점,A0024,부산두실점(직),6,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4662,2024-08-16,직영점,A0024,부산두실점(직),1,정상,일반판매,ALI3SL001,3-SSPXC0-체스부츠컷,BK,블랙,F,판매
4663,2024-08-16,직영점,A0024,부산두실점(직),2,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4664,2024-08-16,직영점,A0024,부산두실점(직),3,정상,일반판매,ALF3OP006,3-SSPRHL-진주레이스OPS,GE,그린,F,판매
4665,2024-08-16,직영점,A0024,부산두실점(직),4,정상,일반판매,BHC3CP010,타이다이버킷햇,BL,블루,F,판매
4666,2024-08-16,직영점,A0024,부산두실점(직),5,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,M,판매
4667,2024-08-16,직영점,A0024,부산두실점(직),5,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BR,브라운,F,판매
4668,2024-08-16,직영점,A0024,부산두실점(직),6,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,반품
4669,2024-08-16,직영점,A0024,부산두실점(직),6,정상,일반판매,ALG3TS021,5-OCCRHN-큐피트진주T,SO,소라,F,반품
4670,2024-08-16,직영점,A0024,부산두실점(직),7,정상,일반판매,ALG3TS021,5-OCCRHN-큐피트진주T,SO,소라,F,판매
4671,2024-08-16,직영점,A0024,부산두실점(직),7,정상,일반판매,ALI3BL003,3-OCCRHN-어반7부BL,KH,카키,F,판매
4672,2024-08-16,직영점,A0024,부산두실점(직),8,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,M,판매
4673,2024-08-17,직영점,A0024,부산두실점(직),1,정상,일반판매,BLF4MF005,린넨삼각스카프,PK,핑크,F,판매
4674,2024-08-17,직영점,A0024,부산두실점(직),2,정상,일반판매,ALI7TS004,3-OCCFHN-영문반목T,BK,블랙,F,판매
4675,2024-08-17,직영점,A0024,부산두실점(직),2,정상,일반판매,ALI7TS003,3-OCCDHN-별후드하프T,BR,브라운,F,판매
4676,2024-08-17,직영점,A0024,부산두실점(직),3,정상,일반판매,ALG7PT007,3-ECCXT9-도트와이드팬츠,IV,아이보리,F,판매
4677,2024-08-17,직영점,A0024,부산두실점(직),4,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
4678,2024-08-17,직영점,A0024,부산두실점(직),5,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4679,2024-08-17,직영점,A0024,부산두실점(직),6,정상,일반판매,AHI3BL023,S-주름V블라우스,IV,아이보리,F,판매
4680,2024-08-17,직영점,A0024,부산두실점(직),6,정상,일반판매,ALC7SK002,J-SCPXHL-레이스롱스커트,BK,블랙,F,판매
4681,2024-08-18,직영점,A0024,부산두실점(직),1,정상,일반판매,ALF4BL001,3-SSPCHC-에일크롭BL,NA,네이비,F,판매
4682,2024-08-18,직영점,A0024,부산두실점(직),1,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,S,판매
4683,2024-08-18,직영점,A0024,부산두실점(직),2,정상,일반판매,ZA00CO003,카페라떼(음료),XX,XX,XX,판매
4684,2024-08-18,직영점,A0024,부산두실점(직),3,정상,일반판매,ALI3BL005,3-OCPRHN-투데이BL,BK,블랙,F,판매
4685,2024-08-18,직영점,A0024,부산두실점(직),4,정상,일반판매,BKF4SB001,큐빅중굽슬리퍼(이선),BK,블랙,40,판매
4686,2024-08-18,직영점,A0024,부산두실점(직),5,정상,일반판매,ALI3VT001,3-OCPDHN-벨라후드VT,BK,블랙,F,판매
4687,2024-08-18,직영점,A0024,부산두실점(직),6,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
4688,2024-08-18,직영점,A0024,부산두실점(직),6,정상,일반판매,ALG3ST004,3-SCPRHN-레오SET,NA,네이비,F,판매
4689,2024-08-18,직영점,A0024,부산두실점(직),7,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,XL,판매
4690,2024-08-18,직영점,A0024,부산두실점(직),8,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매
4691,2024-08-19,직영점,A0024,부산두실점(직),1,정상,일반판매,AJE4VT002,M-헤링라운드VT,BE,베이지,F,판매
4692,2024-08-19,직영점,A0024,부산두실점(직),1,정상,일반판매,AIF7CA010,카베와리,IV,아이보리,F,판매
4693,2024-08-19,직영점,A0024,부산두실점(직),1,정상,일반판매,AIC3SK006,S-파스텔큰꽃SK,PP,퍼플,F,판매
4694,2024-08-19,직영점,A0024,부산두실점(직),1,정상,일반판매,AHF3SK004,Q-트위스커트,YE,옐로우,F,판매
4695,2024-08-19,직영점,A0024,부산두실점(직),1,정상,일반판매,AKD3JK003,C-단트위하프자켓,BL,블루,F,판매
4696,2024-08-19,직영점,A0024,부산두실점(직),2,정상,일반판매,ALH3WS004,3-FCLSHN-꽃나염셔츠,PP,퍼플,F,판매
4697,2024-08-19,직영점,A0024,부산두실점(직),2,정상,일반판매,BGD3MF010,바이어스,XX,XX,F,판매
4698,2024-08-19,직영점,A0024,부산두실점(직),2,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
4699,2024-08-19,직영점,A0024,부산두실점(직),2,정상,일반판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매
4700,2024-08-19,직영점,A0024,부산두실점(직),2,정상,증정판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매
4701,2024-08-19,직영점,A0024,부산두실점(직),3,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4702,2024-08-19,직영점,A0024,부산두실점(직),4,정상,일반판매,BKE7CP004,심플고리햇,BK,블랙,F,판매
4703,2024-08-19,직영점,A0024,부산두실점(직),5,정상,일반판매,ALI7TS006,3-SCCFSN-슬림반목T,BK,블랙,F,판매
4704,2024-08-19,직영점,A0024,부산두실점(직),6,정상,일반판매,ALG3SL002,3-SSPXB0-찰랑부츠컷슬랙스,IV,아이보리,XL,판매
4705,2024-08-19,직영점,A0024,부산두실점(직),7,정상,일반판매,ALG7KT003,3-OCARHN-원플라워니트,OT,오트밀,F,판매
4706,2024-08-19,직영점,A0024,부산두실점(직),7,정상,일반판매,BIC4MF009,동백꽃,WH,화이트,F,판매
4707,2024-08-19,직영점,A0024,부산두실점(직),8,정상,일반판매,AJE4VT002,M-헤링라운드VT,BE,베이지,F,반품
4708,2024-08-19,직영점,A0024,부산두실점(직),8,정상,일반판매,AIF7CA010,카베와리,IV,아이보리,F,반품
4709,2024-08-19,직영점,A0024,부산두실점(직),8,정상,일반판매,AIC3SK006,S-파스텔큰꽃SK,PP,퍼플,F,반품
4710,2024-08-19,직영점,A0024,부산두실점(직),8,정상,일반판매,AHF3SK004,Q-트위스커트,YE,옐로우,F,반품
4711,2024-08-19,직영점,A0024,부산두실점(직),8,정상,일반판매,AKD3JK003,C-단트위하프자켓,BL,블루,F,반품
4712,2024-08-19,직영점,A0024,부산두실점(직),9,정상,일반판매,AJE4VT002,M-헤링라운드VT,BE,베이지,F,판매
4713,2024-08-19,직영점,A0024,부산두실점(직),9,정상,일반판매,AHF3SK004,Q-트위스커트,YE,옐로우,F,판매
4714,2024-08-19,직영점,A0024,부산두실점(직),10,정상,일반판매,ALI7TS006,3-SCCFSN-슬림반목T,BK,블랙,F,반품
4715,2024-08-19,직영점,A0024,부산두실점(직),11,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,반품
4716,2024-08-19,직영점,A0024,부산두실점(직),12,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,BE,베이지,F,판매
4717,2024-08-19,직영점,A0024,부산두실점(직),13,정상,일반판매,ALH3OP002,3-SCPRXL-옆스트링OPS,GE,그린,F,판매
4718,2024-08-19,직영점,A0024,부산두실점(직),14,정상,일반판매,ALI7TS006,3-SCCFSN-슬림반목T,RE,레드,F,판매
4719,2024-08-19,직영점,A0024,부산두실점(직),15,정상,일반판매,AGG3VT008,S-헤라조끼,BE,베이지,F,판매
4720,2024-08-19,직영점,A0024,부산두실점(직),16,정상,일반판매,ALI3PT003,3-OCCXT9-앞포켓면통,BE,베이지,L,판매
4721,2024-08-19,직영점,A0024,부산두실점(직),16,정상,일반판매,ZA00CO010,국산검은콩라떼(음료),XX,XX,XX,판매
4722,2024-08-20,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4723,2024-08-20,직영점,A0024,부산두실점(직),2,정상,일반판매,ZA00CO028,아이스녹차라떼(음료),XX,XX,XX,판매
4724,2024-08-20,직영점,A0024,부산두실점(직),3,정상,일반판매,ZA00CO010,국산검은콩라떼(음료),XX,XX,XX,판매
4725,2024-08-20,직영점,A0024,부산두실점(직),4,정상,일반판매,ALG7PT004,3-ECCXT9-블랙도트팬츠,BK,블랙,F,판매
4726,2024-08-20,직영점,A0024,부산두실점(직),5,정상,일반판매,BLF4CP008,에스닉뜨개벙거지,DB,다크베이지,F,판매
4727,2024-08-20,직영점,A0024,부산두실점(직),6,정상,일반판매,ALG3TN002,3-SCCVHN-찰랑트임나시,BE,베이지,F,판매
4728,2024-08-20,직영점,A0024,부산두실점(직),7,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BK,블랙,F,판매
4729,2024-08-20,직영점,A0024,부산두실점(직),8,정상,일반판매,ALI7TS004,3-OCCFHN-영문반목T,OR,오렌지,F,판매
4730,2024-08-20,직영점,A0024,부산두실점(직),9,정상,일반판매,ALG7KT001,3-OCARHN-웨이브니트,GR,회색,F,판매
4731,2024-08-20,직영점,A0024,부산두실점(직),10,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매
4732,2024-08-20,직영점,A0024,부산두실점(직),10,정상,일반판매,BKL7BG010,J-프라호보백,BK,블랙,F,판매
4733,2024-08-20,직영점,A0024,부산두실점(직),10,정상,일반판매,ALI7KT007,3-TCAVHN-스마일단니트,BK,블랙,F,판매
4734,2024-08-21,직영점,A0024,부산두실점(직),1,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
4735,2024-08-21,직영점,A0024,부산두실점(직),1,정상,일반판매,ALI3TS001,3-OCCRHN-뉴절개T,PP,퍼플,F,판매
4736,2024-08-21,직영점,A0024,부산두실점(직),1,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,GE,그린,F,판매
4737,2024-08-21,직영점,A0024,부산두실점(직),2,정상,일반판매,ALG3BL007,3-SSPSHN-소매핀턱BL,BK,블랙,F,판매
4738,2024-08-21,직영점,A0024,부산두실점(직),2,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,F,판매
4739,2024-08-21,직영점,A0024,부산두실점(직),3,정상,일반판매,ALC7WS002,3-CCCSHN-핑크체크셔츠,PK,핑크,F,판매
4740,2024-08-21,직영점,A0024,부산두실점(직),4,정상,일반판매,BKC4SC001,키키롱삭스(3pcs),XX,XX,F,판매
4741,2024-08-21,직영점,A0024,부산두실점(직),5,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,WH,화이트,F,판매
4742,2024-08-21,직영점,A0024,부산두실점(직),5,정상,일반판매,ALC3WS001,C-CCCCHN-체크주크티,BL,블루,F,판매
4743,2024-08-21,직영점,A0024,부산두실점(직),6,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,L,판매
4744,2024-08-21,직영점,A0024,부산두실점(직),7,정상,일반판매,ALI3VT003,3-OCPDHN-레터링끈조끼,BE,베이지,F,판매
4745,2024-08-21,직영점,A0024,부산두실점(직),8,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4746,2024-08-21,직영점,A0024,부산두실점(직),9,정상,일반판매,ALG3JK005,3-OCPSHN-나인썸머자켓,CO,코랄,F,판매
4747,2024-08-21,직영점,A0024,부산두실점(직),10,정상,일반판매,ALG3TN002,3-SCCVHN-찰랑트임나시,BK,블랙,F,판매
4748,2024-08-21,직영점,A0024,부산두실점(직),10,정상,일반판매,AHC3PT028,Q-단추,BK,블랙,M,판매
4749,2024-08-21,직영점,A0024,부산두실점(직),10,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4750,2024-08-21,직영점,A0024,부산두실점(직),10,정상,일반판매,ZA00CO050,허브티(3500),XX,XX,XX,판매
4751,2024-08-21,직영점,A0024,부산두실점(직),11,정상,일반판매,ZA00CO046,레몬생강차(음료),XX,XX,XX,판매
4752,2024-08-21,직영점,A0024,부산두실점(직),12,정상,일반판매,ZA00CO013,허브티(음료),XX,XX,XX,판매
4753,2024-08-21,직영점,A0024,부산두실점(직),13,정상,일반판매,ALE3VI001,3-SCARHN-라운드망조끼,BR,브라운,F,판매
4754,2024-08-21,직영점,A0024,부산두실점(직),14,정상,일반판매,AJF3PT009,S-8부기획배기,NA,네이비,S,판매
4755,2024-08-22,직영점,A0024,부산두실점(직),1,정상,일반판매,ALE3DP005,3-OCCXC9-블루부츠컷데님,DL,진청,S,판매
4756,2024-08-22,직영점,A0024,부산두실점(직),2,정상,일반판매,ALG3JK007,3-CCLCHN-고방체크자켓,BK,블랙,F,판매
4757,2024-08-22,직영점,A0024,부산두실점(직),3,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,GR,회색,F,판매
4758,2024-08-22,직영점,A0024,부산두실점(직),4,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매
4759,2024-08-22,직영점,A0024,부산두실점(직),5,정상,일반판매,AKD3OP015,C-웬디플리츠원피스,BK,블랙,F,판매
4760,2024-08-22,직영점,A0024,부산두실점(직),6,정상,일반판매,ALI3BL005,3-OCPRHN-투데이BL,BK,블랙,F,판매
4761,2024-08-22,직영점,A0024,부산두실점(직),7,정상,일반판매,ALI3PT003,3-OCCXT9-앞포켓면통,BE,베이지,F,판매
4762,2024-08-22,직영점,A0024,부산두실점(직),8,정상,일반판매,ALI7KT006,3-TCAVHN-폴단가라니트,RE,레드,F,판매
4763,2024-08-22,직영점,A0024,부산두실점(직),8,정상,일반판매,BLI7MF001,무지숄,RE,레드,F,판매
4764,2024-08-22,직영점,A0024,부산두실점(직),9,정상,일반판매,ALI3PT004,3-OCCXB9-퍼플면배기,PP,퍼플,M,판매
4765,2024-08-22,직영점,A0024,부산두실점(직),10,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,BK,블랙,F,판매
4766,2024-08-22,직영점,A0024,부산두실점(직),11,정상,일반판매,AJG3PT017,S-망고찰랑PT,BK,블랙,F,판매
4767,2024-08-22,직영점,A0024,부산두실점(직),11,정상,일반판매,BIG4SB010,1003스퀘어,BR,브라운,35,판매
4768,2024-08-22,직영점,A0024,부산두실점(직),11,정상,일반판매,AJG3PT017,S-망고찰랑PT,RE,레드,F,판매
4769,2024-08-23,직영점,A0024,부산두실점(직),1,정상,일반판매,ALF3BL007,3-OCPRHN-썬플라워BL,CH,챠콜,F,판매
4770,2024-08-23,직영점,A0024,부산두실점(직),2,정상,일반판매,ALI7KT009,3-SCARHN-레이스셔링니트,BK,블랙,F,판매
4771,2024-08-23,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD7PT002,3-SCLXB9-린넨배기PT,NA,네이비,F,판매
4772,2024-08-23,직영점,A0024,부산두실점(직),4,정상,일반판매,ALD7PT002,3-SCLXB9-린넨배기PT,NA,네이비,F,판매
4773,2024-08-23,직영점,A0024,부산두실점(직),5,정상,일반판매,ALD7PT002,3-SCLXB9-린넨배기PT,NA,네이비,F,반품
4774,2024-08-23,직영점,A0024,부산두실점(직),6,정상,일반판매,ZA00CO020,아이스카페라떼(음료),XX,XX,XX,판매
4775,2024-08-23,직영점,A0024,부산두실점(직),7,정상,일반판매,ALI3WS002,3-FCCSHN-리사텐셀,BL,블루,F,판매
4776,2024-08-23,직영점,A0024,부산두실점(직),8,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4777,2024-08-23,직영점,A0024,부산두실점(직),9,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,NA,네이비,F,판매
4778,2024-08-23,직영점,A0024,부산두실점(직),10,정상,일반판매,ALG7PT003,3-SCLXT9-린넨핀턱팬츠,PK,핑크,F,판매
4779,2024-08-23,직영점,A0024,부산두실점(직),10,정상,일반판매,ALI3WS005,3-OSCSHN-거미셔링셔츠,WH,화이트,F,판매
4780,2024-08-23,직영점,A0024,부산두실점(직),10,정상,일반판매,ALI7SK001,3-FCCXXL-가드닝스커트,GE,그린,F,판매
4781,2024-08-23,직영점,A0024,부산두실점(직),10,정상,일반판매,ALI7TS001,3-SCCTSN-베이직폴라티,BK,블랙,F,판매
4782,2024-08-23,직영점,A0024,부산두실점(직),11,정상,일반판매,ALI3WS003,3-FCCSHN-나염플라워,NA,네이비,F,판매
4783,2024-08-23,직영점,A0024,부산두실점(직),12,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매
4784,2024-08-23,직영점,A0024,부산두실점(직),12,정상,일반판매,AIK7PT003,베아주름PT,BE,베이지,F,판매
4785,2024-08-23,직영점,A0024,부산두실점(직),12,정상,일반판매,AJG3JK006,C-동글JK,BE,베이지,F,판매
4786,2024-08-23,직영점,A0024,부산두실점(직),13,정상,일반판매,ALG3ST004,3-SCPRHN-레오SET,BR,브라운,F,판매
4787,2024-08-23,직영점,A0024,부산두실점(직),13,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
4788,2024-08-23,직영점,A0024,부산두실점(직),14,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,BK,블랙,F,반품
4789,2024-08-23,직영점,A0024,부산두실점(직),15,정상,일반판매,ALD7TS003,J-OCCRHN-파인T,WH,화이트,F,판매
4790,2024-08-24,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4791,2024-08-24,직영점,A0024,부산두실점(직),2,정상,일반판매,ALE3DP005,3-OCCXC9-블루부츠컷데님,DL,진청,S,판매
4792,2024-08-24,직영점,A0024,부산두실점(직),2,정상,일반판매,ALE3OP010,3-SSPSXL-롤업벨트OPS,BK,블랙,F,판매
4793,2024-08-24,직영점,A0024,부산두실점(직),2,정상,일반판매,BLG4MF001,면꽃삼각,IV,아이보리,F,판매
4794,2024-08-24,직영점,A0024,부산두실점(직),3,정상,일반판매,BJC4MF010,지브라삼각스카프,OR,오렌지,F,판매
4795,2024-08-24,직영점,A0024,부산두실점(직),4,정상,일반판매,BLI7BG007,이지크로스백,BK,블랙,F,판매
4796,2024-08-24,직영점,A0024,부산두실점(직),4,정상,일반판매,ALI3PT001,3-OCCXB9-건빵배기,BK,블랙,L,판매
4797,2024-08-24,직영점,A0024,부산두실점(직),4,정상,일반판매,BLI7MF002,스트라이프숄,BK,블랙,F,판매
4798,2024-08-24,직영점,A0024,부산두실점(직),4,정상,일반판매,ALG3JK007,3-CCLCHN-고방체크자켓,BK,블랙,F,판매
4799,2024-08-24,직영점,A0024,부산두실점(직),5,정상,일반판매,ALG3OP002,3-SCLROL-린넨카브라OPS,CH,챠콜,F,판매
4800,2024-08-24,직영점,A0024,부산두실점(직),6,정상,일반판매,BLI7MF001,무지숄,GR,회색,F,판매
4801,2024-08-24,직영점,A0024,부산두실점(직),7,정상,일반판매,BLI7MF001,무지숄,BK,블랙,F,판매
4802,2024-08-24,직영점,A0024,부산두실점(직),8,정상,일반판매,ALI3WS002,3-FCCSHN-리사텐셀,BL,블루,F,반품
4803,2024-08-24,직영점,A0024,부산두실점(직),9,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,L,판매
4804,2024-08-24,직영점,A0024,부산두실점(직),9,정상,일반판매,AID7BL017,파티블랑,BL,블루,F,판매
4805,2024-08-24,직영점,A0024,부산두실점(직),10,정상,일반판매,ALC7SK001,J-SSPXAL-제이니스커트,BK,블랙,F,판매
4806,2024-08-24,직영점,A0024,부산두실점(직),11,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4807,2024-08-24,직영점,A0024,부산두실점(직),12,정상,일반판매,ALI3WS002,3-FCCSHN-리사텐셀,BL,블루,F,판매
4808,2024-08-24,직영점,A0024,부산두실점(직),13,정상,일반판매,BJF4SC001,인견망사카바,BK,블랙,F,판매
4809,2024-08-24,직영점,A0024,부산두실점(직),14,정상,일반판매,BLF4SB002,비즈글리터샌들(500-2),SI,실버,45,판매
4810,2024-08-26,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
4811,2024-08-26,직영점,A0024,부산두실점(직),2,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
4812,2024-08-26,직영점,A0024,부산두실점(직),3,정상,일반판매,ALH3OP001,3-SCPRXL-썸머러플OPS,BL,블루,F,판매
4813,2024-08-26,직영점,A0024,부산두실점(직),4,정상,일반판매,BLI7BG013,가죽배색크로스백,BR,브라운,F,판매
4814,2024-08-26,직영점,A0024,부산두실점(직),5,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,KH,카키,F,판매
4815,2024-08-26,직영점,A0024,부산두실점(직),5,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,BE,베이지,F,판매
4816,2024-08-26,직영점,A0024,부산두실점(직),6,정상,일반판매,ALI3WS002,3-FCCSHN-리사텐셀,RE,레드,F,판매
4817,2024-08-26,직영점,A0024,부산두실점(직),6,정상,일반판매,ALI3VT003,3-OCPDHN-레터링끈조끼,BK,블랙,F,판매
4818,2024-08-26,직영점,A0024,부산두실점(직),7,정상,일반판매,BLF4MF005,린넨삼각스카프,BE,베이지,F,판매
4819,2024-08-26,직영점,A0024,부산두실점(직),8,정상,일반판매,ZA00CO046,레몬생강차(음료),XX,XX,XX,판매
4820,2024-08-26,직영점,A0024,부산두실점(직),9,정상,일반판매,ALG3PT002,3-SCCXT5-셔링포켓5부,BK,블랙,F,판매
4821,2024-08-26,직영점,A0024,부산두실점(직),9,정상,일반판매,ALF3TS004,3-OCCRHN-써니나염T,WH,화이트,F,판매
4822,2024-08-26,직영점,A0024,부산두실점(직),9,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,BE,베이지,F,판매
4823,2024-08-26,직영점,A0024,부산두실점(직),10,정상,일반판매,ALG3SL002,3-SSPXB0-찰랑부츠컷슬랙스,IV,아이보리,XL,반품
4824,2024-08-26,직영점,A0024,부산두실점(직),11,정상,일반판매,ALG3SL002,3-SSPXB0-찰랑부츠컷슬랙스,IV,아이보리,XL,판매
4825,2024-08-26,직영점,A0024,부산두실점(직),11,정상,일반판매,ALG3OP004,3-SSPNXL-날개러플OPS,NA,네이비,F,판매
4826,2024-08-26,직영점,A0024,부산두실점(직),12,정상,일반판매,AJC7JK003,오렌지청JK,LL,연청,F,판매
4827,2024-08-26,직영점,A0024,부산두실점(직),13,정상,일반판매,ALI7TS006,3-SCCFSN-슬림반목T,BK,블랙,F,판매
4828,2024-08-26,직영점,A0024,부산두실점(직),14,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
4829,2024-08-26,직영점,A0024,부산두실점(직),15,정상,일반판매,ALD3TS003,C-OCCRHN-도넛맨투맨,WH,화이트,F,판매
4830,2024-08-26,직영점,A0024,부산두실점(직),15,정상,일반판매,ALI3WS006,3-OCCSHN-영문셔츠,BR,브라운,F,판매
4831,2024-08-26,직영점,A0024,부산두실점(직),15,정상,일반판매,ALB3PT006,C-SFCXC9-포켓조거,BK,블랙,L,판매
4832,2024-08-27,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
4833,2024-08-27,직영점,A0024,부산두실점(직),2,정상,일반판매,BLF4MF001,텐셀삼각스카프,XX,XX,F,판매
4834,2024-08-27,직영점,A0024,부산두실점(직),3,정상,일반판매,ALF3TS004,3-OCCRHN-써니나염T,PK,핑크,F,판매
4835,2024-08-27,직영점,A0024,부산두실점(직),3,정상,일반판매,AID7TS014,리본믹스T,BE,베이지,F,판매
4836,2024-08-27,직영점,A0024,부산두실점(직),4,정상,일반판매,BLF4MF001,텐셀삼각스카프,XX,XX,F,판매
4837,2024-08-27,직영점,A0024,부산두실점(직),5,정상,일반판매,ALI3DP007,3-SCCXC9-코코부츠컷데님,ML,중청,L,판매
4838,2024-08-27,직영점,A0024,부산두실점(직),5,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,L,판매
4839,2024-08-27,직영점,A0024,부산두실점(직),5,정상,일반판매,ALI3JP002,3-SCPDHN-일라JP,RE,레드,F,판매
4840,2024-08-27,직영점,A0024,부산두실점(직),5,정상,일반판매,ALI3VT003,3-OCPDHN-레터링끈조끼,BE,베이지,F,판매
4841,2024-08-27,직영점,A0024,부산두실점(직),6,정상,일반판매,BLF4MF001,텐셀삼각스카프,XX,XX,F,판매
4842,2024-08-27,직영점,A0024,부산두실점(직),7,정상,일반판매,ALI3BL004,3-OCCRHN-큐브BL,BR,브라운,F,판매
4843,2024-08-27,직영점,A0024,부산두실점(직),7,정상,일반판매,ALI3WS008,3-CCCCHN-찰랑체크남방,RE,레드,F,판매
4844,2024-08-27,직영점,A0024,부산두실점(직),8,정상,일반판매,ALF7WS001,3-SCLSHN-라미단추셔츠,PP,퍼플,F,판매
4845,2024-08-27,직영점,A0024,부산두실점(직),9,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,IV,아이보리,F,판매
4846,2024-08-27,직영점,A0024,부산두실점(직),9,정상,일반판매,AHG3PT032,S-누구나면배기,BE,베이지,S,판매
4847,2024-08-27,직영점,A0024,부산두실점(직),9,정상,일반판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매
4848,2024-08-27,직영점,A0024,부산두실점(직),9,정상,증정판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매
4849,2024-08-27,직영점,A0024,부산두실점(직),9,정상,일반판매,BID4CP013,빅라벨한지버킷,YE,옐로우,F,판매
4850,2024-08-27,직영점,A0024,부산두실점(직),10,정상,일반판매,BLF7BG001,J-패널크로스백,BK,블랙,F,판매
4851,2024-08-27,직영점,A0024,부산두실점(직),10,정상,일반판매,ALC3DP001,C-SCDXT9-소이통데님,ML,중청,M,판매
4852,2024-08-27,직영점,A0024,부산두실점(직),11,정상,일반판매,AJH3BL009,C-프림BL,IV,아이보리,F,판매
