file_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,style1,style2,style3
여성티셔츠\여성티셔츠_images_20240904_105920\310.jpg,-3.099120616912842,-3.0320520401000977,-0.9612718224525452,-6.1282782554626465,-1.9031344652175903,-1.3239073753356934,-4.135365009307861,-3.986180067062378,-4.659393310546875,1.456228494644165,내추럴,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\311.jpg,-31.607439041137695,-25.418216705322266,-25.048458099365234,-14.231788635253906,-5.095711708068848,-7.248044967651367,-15.465109825134277,-54.131996154785156,-11.920286178588867,18.003171920776367,내추럴,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\312.jpg,-5.892964839935303,-7.094123840332031,2.888673782348633,-6.428091049194336,-2.724648952484131,0.9999885559082031,-8.283538818359375,-5.331007957458496,-7.165078163146973,-2.4256834983825684,캐주얼,내추럴,페미니
여성티셔츠\여성티셔츠_images_20240904_105920\313.jpg,-6.246046543121338,-7.212647914886475,3.5633254051208496,-6.198677062988281,-3.9894556999206543,-1.9488811492919922,-10.724170684814453,-9.258326530456543,-5.278185844421387,-2.4193665981292725,캐주얼,내추럴,페미니
여성티셔츠\여성티셔츠_images_20240904_105920\314.jpg,-21.32773780822754,-21.797340393066406,-17.748794555664062,-15.552704811096191,-3.7177376747131348,-11.226075172424316,-11.607215881347656,-34.019287109375,-8.976239204406738,13.965824127197266,서브컬처,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\315.jpg,-6.568802833557129,-5.231133937835693,-3.042904853820801,-6.505430698394775,-4.024435043334961,-4.245566368103027,-7.922158241271973,-10.635148048400879,0.03388679027557373,3.060575246810913,페미니,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\316.jpg,-6.300522804260254,-7.419098377227783,-3.6290035247802734,-13.801587104797363,-7.217248439788818,-7.526440620422363,-9.8463134765625,-11.570903778076172,-8.276236534118652,10.17110538482666,클래식,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\317.jpg,-2.277895450592041,-2.970362663269043,-1.0717453956604004,-4.161174297332764,-0.16961798071861267,-2.8717868328094482,-3.5373635292053223,-4.8621392250061035,-3.569063663482666,1.0557777881622314,페미니,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\318.jpg,-7.868350028991699,-6.89689826965332,0.8861225843429565,-10.023323059082031,-5.557225227355957,-3.977755069732666,-7.196147441864014,-8.329879760742188,-7.217475414276123,2.1610584259033203,내추럴,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\319.jpg,-7.38999605178833,-6.4872331619262695,-3.583644390106201,-9.232656478881836,-1.9465763568878174,-3.2695345878601074,-5.87960147857666,-4.411881446838379,-8.593690872192383,4.549703598022461,내추럴,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\32.jpg,-10.139684677124023,-5.449798107147217,-7.371746063232422,-10.757214546203613,-6.992075443267822,-10.391899108886719,-8.03818130493164,-13.263168334960938,-1.2370595932006836,11.880793571472168,매니시,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\320.jpg,-6.404425621032715,-0.720923900604248,-4.444497108459473,-6.141273498535156,-5.734219551086426,-4.29774284362793,-5.547125816345215,-7.517033576965332,-2.815430164337158,6.865509510040283,서브컬처,매니시,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\321.jpg,-4.285175800323486,-5.035652160644531,-2.210130453109741,-6.307415008544922,-2.080686569213867,-2.989305257797241,-4.864606857299805,-3.430650472640991,-3.2150685787200928,3.5441765785217285,페미니,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\322.jpg,-7.1199870109558105,-8.3606538772583,1.3584349155426025,-9.745939254760742,-4.249396324157715,-4.629103660583496,-10.310698509216309,-5.9125237464904785,-2.147242784500122,1.8517673015594482,서브컬처,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\323.jpg,-17.348323822021484,-22.09786033630371,-13.297603607177734,-12.470292091369629,-3.500115394592285,-6.901803970336914,-14.569652557373047,-35.183799743652344,-7.796852111816406,14.891746520996094,내추럴,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\324.jpg,-4.485993385314941,-11.601483345031738,-3.18007755279541,-9.504203796386719,1.8157801628112793,-4.688516616821289,-9.177772521972656,-14.466256141662598,-3.9134862422943115,7.276581764221191,페미니,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\325.jpg,-4.156728267669678,-6.1740570068359375,0.22552326321601868,-9.668971061706543,4.566802024841309,-9.030264854431152,-7.5715155601501465,-9.582647323608398,-8.299335479736328,-4.6800127029418945,클래식,페미니,컨템포러리
여성티셔츠\여성티셔츠_images_20240904_105920\326.jpg,-6.9410319328308105,-6.514225482940674,-3.3498594760894775,-8.879181861877441,-6.0246124267578125,-4.727778434753418,-6.5815558433532715,-6.062709331512451,-4.1643781661987305,9.508877754211426,서브컬처,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\327.jpg,-37.74830627441406,-30.80409812927246,-24.77296257019043,-16.356035232543945,-8.209131240844727,-7.049074172973633,-19.291954040527344,-63.4765739440918,-14.477792739868164,17.502857208251953,컨템포러리,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\328.jpg,-6.1916704177856445,-4.74626350402832,-5.420022010803223,-4.647420883178711,-5.517604827880859,-3.5054140090942383,-5.988913059234619,-7.5448832511901855,-1.9287781715393066,4.829897880554199,내추럴,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\329.jpg,-7.49424934387207,-3.8482418060302734,2.3053524494171143,-6.92251443862915,-3.8364946842193604,-4.663819789886475,-8.184473037719727,-4.292021751403809,-3.6631903648376465,3.7665913105010986,서브컬처,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\33.jpg,-43.78708267211914,-31.955541610717773,-31.66324806213379,-17.287485122680664,-7.239166736602783,-8.04323959350586,-24.378494262695312,-75.40965270996094,-15.217622756958008,24.104827880859375,내추럴,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\330.jpg,-9.872015953063965,-5.761678695678711,-3.958251953125,-11.711471557617188,-8.716095924377441,-9.75381088256836,-5.997194766998291,-9.399253845214844,-6.182447910308838,7.361121654510498,매니시,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\331.jpg,-3.147231101989746,-3.657370090484619,-2.3660061359405518,-5.5670247077941895,-1.2153170108795166,-3.418550491333008,-2.0416436195373535,-2.3367223739624023,-4.347478866577148,2.3078362941741943,젠더리스,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\332.jpg,-5.861935615539551,-6.28594970703125,-3.119602918624878,-8.750205993652344,-4.5489091873168945,-1.1094255447387695,-5.697805881500244,-2.243098735809326,-4.7122883796691895,3.8612561225891113,스포티,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\333.jpg,-5.036328315734863,-5.70552396774292,-0.5433781147003174,-5.273999214172363,-3.398859977722168,-3.2954587936401367,-5.917964458465576,-4.059144020080566,-3.593489408493042,3.0004050731658936,내추럴,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\334.jpg,-8.6064453125,-6.195860862731934,-3.18320369720459,-7.7384796142578125,-5.660262107849121,1.59754478931427,-7.41750955581665,-2.1445629596710205,-4.062633514404297,-0.8857712745666504,스포티,캐주얼,내추럴
여성티셔츠\여성티셔츠_images_20240904_105920\335.jpg,-7.753397464752197,-8.184952735900879,-4.7748541831970215,-11.788850784301758,-4.72307014465332,-6.1217193603515625,-8.49629020690918,-3.2324576377868652,-3.748711347579956,8.197731018066406,서브컬처,스포티,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\336.jpg,-3.4479753971099854,-5.726398468017578,-3.995062828063965,-6.922557830810547,-1.3771042823791504,-3.1452138423919678,-4.06753396987915,-6.579357624053955,-3.4011197090148926,5.488131523132324,내추럴,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\337.jpg,-4.420297145843506,-5.0917816162109375,-0.9173603057861328,-5.658143043518066,-3.4604601860046387,0.18588775396347046,-6.753749847412109,-4.429474830627441,-5.930638313293457,2.677086353302002,페미니,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\338.jpg,-5.109193801879883,-6.365017414093018,-3.7826309204101562,-9.193262100219727,-3.4040424823760986,-4.044888973236084,-7.324731826782227,-2.1558175086975098,-3.368746757507324,4.383552074432373,서브컬처,스포티,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\339.jpg,-6.45307731628418,-6.182588577270508,-4.203751564025879,-3.633389472961426,-3.3247649669647217,-1.226737380027771,-6.6671223640441895,-9.985967636108398,-7.452741622924805,2.478572368621826,컨템포러리,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\34.jpg,-3.2565083503723145,-5.743894100189209,-0.7623045444488525,-6.969911575317383,-0.4746009111404419,-0.8036525845527649,-6.035077095031738,-3.1317873001098633,-4.502612590789795,1.837315320968628,페미니,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\340.jpg,-8.91384506225586,-5.438510894775391,-6.5475640296936035,-7.44385290145874,-7.045843124389648,-5.797524929046631,-5.216339588165283,0.8620377779006958,-4.216076374053955,4.967749118804932,서브컬처,스포티,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\341.jpg,-23.272544860839844,-22.53654670715332,-18.964033126831055,-23.541126251220703,-8.777955055236816,-15.576133728027344,-17.5603084564209,-33.0613899230957,0.29166507720947266,22.50499153137207,컨템포러리,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\342.jpg,-5.0850725173950195,-11.20478630065918,1.5719882249832153,-8.265544891357422,-3.0218849182128906,0.743270993232727,-12.570716857910156,-9.327786445617676,-5.588242530822754,-6.278017044067383,컨템포러리,내추럴,페미니
여성티셔츠\여성티셔츠_images_20240904_105920\343.jpg,-33.193180084228516,-27.281795501708984,-26.03542137145996,-13.863542556762695,-5.8820481300354,-8.255314826965332,-14.367447853088379,-51.97069549560547,-11.57322883605957,14.052188873291016,내추럴,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\344.jpg,-6.274048805236816,-5.7606401443481445,-0.1733347326517105,-7.308836936950684,-2.5064961910247803,-1.88731849193573,-7.410266876220703,-5.225465297698975,-4.194015979766846,2.640242099761963,내추럴,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\345.jpg,-2.852860689163208,-2.749242067337036,-2.453796148300171,-6.079300403594971,-4.182841777801514,-3.024564743041992,-3.707974433898926,-8.833463668823242,-6.13406229019165,2.0274739265441895,매니시,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\346.jpg,-3.776184558868408,-4.925220489501953,-2.4499292373657227,-7.495497703552246,-0.6608939170837402,-1.6187820434570312,-5.228923797607422,-6.462010383605957,-4.549156188964844,1.3542392253875732,내추럴,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\347.jpg,-53.44331359863281,-73.05670166015625,-34.81556701660156,1.4295883178710938,1.3416557312011719,2.532787322998047,-60.17176055908203,-139.0009765625,-10.380793571472168,33.309471130371094,에스닉,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\348.jpg,-7.78980827331543,-4.204478740692139,-5.631752967834473,-9.294461250305176,-6.693013668060303,-4.694249153137207,-6.485870361328125,-7.387829780578613,-1.3990651369094849,8.230093002319336,매니시,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\349.jpg,4.4642791748046875,-8.718185424804688,-4.859124183654785,-6.112109661102295,-3.1612167358398438,-6.803622722625732,-4.1301679611206055,-6.710608959197998,-10.592666625976562,-0.12862297892570496,컨템포러리,캐주얼,클래식
여성티셔츠\여성티셔츠_images_20240904_105920\35.jpg,-6.571602821350098,-5.0529398918151855,-1.7311232089996338,-2.2729835510253906,-4.382875442504883,1.629276156425476,-6.916413307189941,-7.654186248779297,-5.998327255249023,1.6878634691238403,페미니,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\350.jpg,-7.245994567871094,-4.853664398193359,-3.6657543182373047,0.615710437297821,-8.457694053649902,-2.672300100326538,-7.109078884124756,-5.05906867980957,-0.9644873142242432,4.628852844238281,서브컬처,에스닉,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\36.jpg,-6.74791145324707,-5.741660118103027,-6.653926849365234,-7.481175422668457,-9.19420051574707,-0.07265043258666992,-3.77396297454834,-3.6808581352233887,-6.658805847167969,6.013311862945557,스포티,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\37.jpg,-12.00300121307373,-6.3355302810668945,-8.629295349121094,-10.437426567077637,-10.695733070373535,-10.023645401000977,-1.5884065628051758,-11.300312042236328,-6.669010639190674,11.817164421081543,매니시,젠더리스,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\38.jpg,-6.460622787475586,-6.386382579803467,-4.2020134925842285,-9.158295631408691,-4.444766044616699,-2.88816499710083,-6.178414821624756,-8.967655181884766,-6.863407135009766,3.635568141937256,페미니,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\39.jpg,-4.039467811584473,-3.9854984283447266,-2.519193172454834,-3.4128055572509766,-2.9930825233459473,-2.1351070404052734,-4.686964511871338,-1.5294132232666016,-3.353214740753174,2.4296200275421143,내추럴,스포티,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\4.jpg,-2.3191816806793213,-2.0530080795288086,-3.595261812210083,-4.257568359375,-2.6121397018432617,-1.387037754058838,-4.908665180206299,-6.943213939666748,-1.8359580039978027,2.762812614440918,서브컬처,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\40.jpg,-7.752800941467285,-5.197024822235107,-4.004348278045654,-6.003848552703857,-5.270853519439697,-6.035478591918945,-2.9721896648406982,-5.940523147583008,-5.588618755340576,8.11124038696289,페미니,젠더리스,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\41.jpg,-8.64944076538086,-14.946717262268066,-8.918584823608398,-12.584314346313477,3.9621617794036865,-7.012297630310059,-10.642622947692871,-24.469202041625977,-5.8534440994262695,7.5295329093933105,서브컬처,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\42.jpg,-5.700752258300781,-2.9852113723754883,-2.6811487674713135,-6.503340244293213,-5.487861156463623,-3.2365522384643555,-4.761094570159912,-1.8689383268356323,-2.5572471618652344,6.010741233825684,서브컬처,스포티,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\43.jpg,-8.373472213745117,-5.578944683074951,-2.132178544998169,-5.1031599044799805,-5.51188325881958,-3.822679042816162,-9.136168479919434,-7.574103355407715,-6.53452205657959,5.577243804931641,내추럴,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\44.jpg,-5.258481025695801,-4.444075584411621,-5.859726905822754,-7.930244445800781,-6.882853031158447,-5.044464111328125,-0.7440976500511169,-4.6905927658081055,-5.268867492675781,3.3959221839904785,매니시,젠더리스,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\45.jpg,-9.365365028381348,-7.073497772216797,-6.8156561851501465,-10.572441101074219,-10.721839904785156,-8.49171257019043,-10.461002349853516,-13.247983932495117,-3.1967427730560303,10.094344139099121,페미니,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\46.jpg,-7.137814521789551,-5.527270317077637,-1.0120244026184082,-8.137612342834473,-1.8595163822174072,-6.656983375549316,-7.684403419494629,-4.241339206695557,-0.9874044060707092,2.5589404106140137,페미니,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\47.jpg,-1.2949243783950806,-5.147933483123779,-2.206233501434326,-5.0850419998168945,-0.31095629930496216,-3.393965005874634,-4.424988269805908,-6.225059986114502,-6.239079475402832,1.0282493829727173,클래식,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\48.jpg,-6.344355583190918,-4.994392395019531,-5.357912063598633,-6.997049331665039,-4.888467311859131,-7.202376365661621,-4.399545192718506,-3.042015790939331,-3.225137710571289,8.535879135131836,서브컬처,스포티,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\49.jpg,-5.564975261688232,-7.13616943359375,0.6944940090179443,-5.861818790435791,-2.8006269931793213,-4.6231160163879395,-7.480726718902588,-0.8482087850570679,-0.6481617093086243,-1.732262372970581,스포티,서브컬처,페미니
여성티셔츠\여성티셔츠_images_20240904_105920\5.jpg,-10.22052001953125,-6.501198768615723,-2.735748291015625,-9.250433921813965,-6.829585075378418,-3.9242682456970215,-6.954955101013184,-9.968148231506348,-9.182049751281738,6.14643669128418,내추럴,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\50.jpg,-3.6705925464630127,-4.6863274574279785,-2.3542685508728027,-5.075119972229004,-1.259352684020996,-2.63740611076355,-5.387656211853027,-5.948812007904053,-5.645044326782227,3.257035493850708,페미니,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\51.jpg,-4.633338928222656,-4.211441993713379,-2.2269420623779297,-6.005372047424316,-1.7781968116760254,0.6957722902297974,-4.338171482086182,-6.493470191955566,-4.881288528442383,2.952741861343384,컨템포러리,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\52.jpg,-5.564975261688232,-7.13616943359375,0.6944940090179443,-5.861818790435791,-2.8006269931793213,-4.6231160163879395,-7.480726718902588,-0.8482087850570679,-0.6481617093086243,-1.732262372970581,스포티,서브컬처,페미니
여성티셔츠\여성티셔츠_images_20240904_105920\53.jpg,-6.305424690246582,-9.176053047180176,1.2095054388046265,-7.477068901062012,-5.333810329437256,-0.6376414895057678,-10.100240707397461,-8.753585815429688,-1.273598551750183,2.660675287246704,내추럴,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\54.jpg,-6.155156135559082,-6.045164108276367,-2.7610301971435547,-6.706833839416504,-4.765941143035889,-4.475944519042969,-6.4152421951293945,-4.894329071044922,-3.4422860145568848,6.737827777862549,서브컬처,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\55.jpg,-5.94801139831543,-3.6062188148498535,-3.866771936416626,-8.265168190002441,-3.365917205810547,-1.910050392150879,-2.9741859436035156,-0.07837873697280884,-4.123347759246826,3.501000165939331,내추럴,스포티,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\56.jpg,-9.787853240966797,-9.815147399902344,-4.286534786224365,-11.016555786132812,-3.2721776962280273,-8.053133964538574,-7.030442237854004,-3.2895045280456543,-6.73983907699585,8.55311393737793,스포티,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\57.jpg,-7.825987339019775,-7.409543991088867,-1.5170769691467285,-8.82573413848877,-4.877626895904541,-7.567590236663818,-9.917389869689941,-2.1490015983581543,1.206040382385254,4.4216108322143555,페미니,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\58.jpg,-5.714658737182617,-3.7560763359069824,-5.08843469619751,-7.518948554992676,-5.6598615646362305,-7.090006351470947,-5.703675270080566,-2.3697402477264404,-0.3997694253921509,5.134239673614502,스포티,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\59.jpg,-9.254814147949219,-15.587005615234375,-6.364098072052002,-12.817243576049805,0.622774600982666,-8.27511978149414,-11.30494213104248,-17.80718994140625,-3.2423219680786133,10.239950180053711,서브컬처,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\6.jpg,-8.30257797241211,-5.762860298156738,-6.913568019866943,-8.532369613647461,-7.530112266540527,-4.477421760559082,-5.299449443817139,-4.173041343688965,-0.7203184366226196,6.011999607086182,스포티,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\60.jpg,-15.028220176696777,-20.771860122680664,-10.682180404663086,-12.611875534057617,1.767457127571106,-5.2897748947143555,-12.887414932250977,-30.10406494140625,-8.568486213684082,8.55966567993164,내추럴,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\61.jpg,-7.844624996185303,-6.132169723510742,-0.546412467956543,-5.88289737701416,-2.1132702827453613,-2.678086042404175,-5.591958045959473,-3.823279619216919,-4.56912899017334,-3.6968910694122314,내추럴,컨템포러리,페미니
여성티셔츠\여성티셔츠_images_20240904_105920\62.jpg,-4.817791938781738,-1.403307557106018,-5.378039360046387,-4.733142375946045,-4.03529691696167,-4.938924789428711,-2.9005253314971924,-3.2960033416748047,-2.1983063220977783,7.542886257171631,서브컬처,매니시,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\63.jpg,-5.794162750244141,-4.640303611755371,-2.2960715293884277,-4.060175895690918,-2.8523263931274414,0.031871795654296875,-5.205070495605469,-3.0493624210357666,-3.929115056991577,-1.7648475170135498,페미니,캐주얼,내추럴
여성티셔츠\여성티셔츠_images_20240904_105920\64.jpg,-27.81967544555664,-22.068531036376953,-23.948701858520508,-17.719919204711914,-4.972982883453369,-15.280935287475586,-12.64917278289795,-44.68817901611328,-5.93501615524292,15.980270385742188,서브컬처,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\65.jpg,-2.9562058448791504,-5.799628257751465,-1.2597899436950684,-6.751843452453613,-2.096683979034424,-2.800614833831787,-4.404114246368408,-4.917294979095459,-5.1082611083984375,2.6702237129211426,컨템포러리,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\66.jpg,-2.5881357192993164,-3.426713466644287,-1.7391526699066162,-5.4340972900390625,-0.2556898593902588,-3.968167543411255,-4.437450885772705,-3.617384910583496,-2.909641742706299,2.7064499855041504,페미니,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\67.jpg,-4.722424030303955,-13.032201766967773,-6.443171977996826,-9.102140426635742,3.947129964828491,-4.937587261199951,-7.46591329574585,-19.566482543945312,-6.054338455200195,5.996821403503418,클래식,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\68.jpg,-11.48642635345459,-7.13788366317749,-4.756814479827881,-5.8044233322143555,-9.642457962036133,-8.088178634643555,-9.791851043701172,-12.739398002624512,-6.385934829711914,10.3279390335083,에스닉,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\69.jpg,-4.853431224822998,-2.8535077571868896,-3.4653892517089844,-5.762864589691162,-1.8539443016052246,-3.451904296875,-3.751012086868286,-2.7199959754943848,-1.5445343255996704,4.142841815948486,컨템포러리,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\7.jpg,-3.5590968132019043,-3.2714691162109375,-5.855652332305908,-8.222383499145508,-1.6257948875427246,-8.172886848449707,-3.788331985473633,-7.254687786102295,-6.569444179534912,3.3303050994873047,매니시,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\70.jpg,-3.195970058441162,-4.897675037384033,-3.8612661361694336,-5.37343692779541,-1.7732124328613281,-3.9452438354492188,-4.356861114501953,-3.166609525680542,-3.213390588760376,4.813472747802734,스포티,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\71.jpg,-4.858001232147217,-4.59467077255249,-1.414963722229004,-7.971880912780762,-3.209390878677368,-2.560528039932251,-6.0339460372924805,-3.5025634765625,-3.763782024383545,5.041303634643555,내추럴,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\72.jpg,-6.622110843658447,-6.055267333984375,-7.181981086730957,-4.710070610046387,-3.6926181316375732,-0.7389664053916931,-6.344852924346924,-2.812504768371582,-5.0312347412109375,3.934213161468506,스포티,내추럴,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\73.jpg,-3.5442087650299072,-8.886160850524902,-1.078099250793457,-10.2098388671875,-6.980483055114746,-6.054254531860352,-8.471688270568848,-9.091293334960938,-4.162140846252441,3.8090052604675293,클래식,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\74.jpg,-3.407687187194824,-5.77281379699707,-5.17884635925293,-8.90414810180664,-2.9626784324645996,-4.761439323425293,-3.8160271644592285,-14.244926452636719,-2.9985597133636475,5.611285209655762,서브컬처,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\75.jpg,-24.51296043395996,-24.823150634765625,-21.18695831298828,-16.4511775970459,-2.767714500427246,-9.798042297363281,-14.382407188415527,-42.6368522644043,-9.219602584838867,15.542790412902832,서브컬처,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\76.jpg,-3.725800037384033,-2.6329193115234375,-2.7327351570129395,-6.253512859344482,-1.528457760810852,-5.195660591125488,-2.8757543563842773,0.13438859581947327,-3.927349328994751,3.502089738845825,컨템포러리,스포티,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\77.jpg,-18.927412033081055,-21.919208526611328,-17.866641998291016,-14.595458984375,1.4921104907989502,-9.386987686157227,-12.217238426208496,-41.12485885620117,-10.196616172790527,10.279561996459961,내추럴,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\78.jpg,-4.70518684387207,-2.409106969833374,-2.9023165702819824,-0.1992330253124237,-1.1873356103897095,-2.0834152698516846,-1.842631220817566,-4.948430061340332,-2.4881432056427,1.2035601139068604,컨템포러리,에스닉,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\79.jpg,-5.038851261138916,-5.404623031616211,0.9798582196235657,-7.733553886413574,-4.945541858673096,-2.1283669471740723,-7.385808944702148,-6.655181884765625,-5.946840286254883,1.3863041400909424,내추럴,페미니,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\8.jpg,-5.995611190795898,-3.0642409324645996,-4.94431209564209,-9.183542251586914,-6.812036514282227,-4.985740661621094,-5.789279460906982,-10.192919731140137,-3.7712302207946777,8.206697463989258,서브컬처,매니시,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\80.jpg,-3.6849770545959473,-4.45839786529541,-1.2954248189926147,-4.758240222930908,2.143390417098999,-3.992372989654541,-4.175159931182861,-4.448119163513184,-5.444509506225586,-1.7707701921463013,캐주얼,페미니,컨템포러리
여성티셔츠\여성티셔츠_images_20240904_105920\81.jpg,-8.107173919677734,-10.857101440429688,-3.5544331073760986,-9.130874633789062,-4.642420291900635,-4.707314968109131,-8.248819351196289,-9.754843711853027,-1.7965706586837769,10.62066650390625,페미니,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\82.jpg,-6.238677978515625,-1.3754867315292358,-6.145127773284912,-1.530875325202942,-5.07305908203125,-5.175062656402588,-5.255777835845947,-5.823460578918457,0.8004868030548096,5.885114669799805,매니시,서브컬처,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\83.jpg,-24.607757568359375,-24.770036697387695,-21.129589080810547,-14.83656120300293,-2.30001163482666,-9.171745300292969,-14.270879745483398,-45.046504974365234,-7.857824802398682,12.958389282226562,서브컬처,컨템포러리,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\84.jpg,-3.3628978729248047,-1.3476943969726562,-1.905285358428955,-4.853255271911621,-3.550787925720215,-4.229131698608398,-3.647580623626709,-2.6412792205810547,-3.8219807147979736,5.105562210083008,페미니,매니시,캐주얼
여성티셔츠\여성티셔츠_images_20240904_105920\85.jpg,-6.288769721984863,-7.886157989501953,-6.924812316894531,-9.080474853515625,-5.745169639587402,-7.331015586853027,-1.0099198818206787,-4.167974472045898,-8.617077827453613,6.612068176269531,스포티,젠더리스,캐주얼
