?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
2839,2024-05-16,직영점,A0006,부산하단점,8,정상,일반판매,BLA7BG006,J-이브닝백팩(24),KH,카키,F,판매,잡화,2024,1월,7,가방,6
2840,2024-05-16,직영점,A0006,부산하단점,9,정상,일반판매,ALE3JP002,3-OCPCHN-시보리배색JP,BK,블랙,F,판매,의류,2024,5월,3,점퍼,2
2841,2024-05-16,직영점,A0006,부산하단점,10,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,M,판매,의류,2024,5월,3,바지,2
2842,2024-05-16,직영점,A0006,부산하단점,10,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,L,판매,의류,2024,5월,3,바지,2
2843,2024-05-16,직영점,A0006,부산하단점,11,정상,일반판매,AJC3TS011,S-레이스라인T,BE,베이지,F,판매,의류,2022,3월,3,티셔츠,11
2844,2024-05-16,직영점,A0006,부산하단점,11,정상,일반판매,ALE7KT002,3-TCAVHN-리본V니트,BR,브라운,F,판매,의류,2024,5월,7,니트,2
2845,2024-05-16,직영점,A0006,부산하단점,11,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,BK,블랙,F,판매,의류,2024,5월,3,티셔츠,10
2846,2024-05-16,직영점,A0006,부산하단점,12,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,L,판매,의류,2024,5월,3,바지,2
2847,2024-05-16,직영점,A0006,부산하단점,12,정상,일반판매,ALD7TS003,J-OCCRHN-파인T,RE,레드,F,판매,의류,2024,4월,7,티셔츠,3
2848,2024-05-17,직영점,A0006,부산하단점,1,정상,일반판매,ALD7WS003,J-OCLSHN-고방단추셔츠,BE,베이지,F,판매,의류,2024,4월,7,남방,3
2849,2024-05-17,직영점,A0006,부산하단점,2,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,SO,소라,F,판매,의류,2024,5월,3,블라우스,1
2850,2024-05-17,직영점,A0006,부산하단점,3,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,CO,코랄,F,판매,의류,2024,5월,3,가디건,1
2851,2024-05-17,직영점,A0006,부산하단점,4,정상,일반판매,BLC7BG002,J-미니래빗크로스백,BK,블랙,F,판매,잡화,2024,3월,7,가방,2
2852,2024-05-17,직영점,A0006,부산하단점,4,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,S,판매,의류,2024,5월,3,데님,4
2853,2024-05-17,직영점,A0006,부산하단점,4,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,F,판매,의류,2024,5월,3,바지,2
2854,2024-05-17,직영점,A0006,부산하단점,5,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,MO,모카,F,판매,의류,2024,4월,3,티셔츠,9
2855,2024-05-17,직영점,A0006,부산하단점,5,정상,일반판매,ALD3JP002,3-SCPRHN-라운넥JP,,네이비,F,판매,의류,2024,4월,3,점퍼,2
2856,2024-05-17,직영점,A0006,부산하단점,5,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,M,판매,의류,2024,5월,3,데님,4
2857,2024-05-17,직영점,A0006,부산하단점,5,정상,일반판매,AKD3KT013,S-반소매쉬폰KT,BK,블랙,F,판매,의류,2023,4월,3,니트,13
2858,2024-05-17,직영점,A0006,부산하단점,6,정상,일반판매,ALC3DP002,3-OCCXT0-옆라인청통,ML,중청,S,판매,의류,2024,3월,3,데님,2
2859,2024-05-17,직영점,A0006,부산하단점,7,정상,일반판매,ALB7WS006,J-ECCSHN-파인셔츠,MU,머스타드,F,판매,의류,2024,2월,7,남방,6
2860,2024-05-17,직영점,A0006,부산하단점,8,정상,일반판매,ALD3JK010,3-SCPCAN-데님스티치JK,DL,진청,F,판매,의류,2024,4월,3,자켓,10
2861,2024-05-18,직영점,A0006,부산하단점,1,정상,일반판매,ALE3PT006,3-SCPXT9-밴딩버튼와이드PT,BK,블랙,F,판매,의류,2024,5월,3,바지,6
2862,2024-05-18,직영점,A0006,부산하단점,1,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,BK,블랙,F,판매,의류,2024,5월,7,티셔츠,2
2863,2024-05-18,직영점,A0006,부산하단점,1,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,WH,화이트,F,판매,의류,2024,4월,7,티셔츠,5
2864,2024-05-18,직영점,A0006,부산하단점,2,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,8
2865,2024-05-18,직영점,A0006,부산하단점,2,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,GE,그린,F,판매,의류,2024,5월,3,남방,6
2866,2024-05-18,직영점,A0006,부산하단점,3,정상,일반판매,AIF3BL004,S-우드BL,BE,베이지,F,판매,의류,2021,6월,3,블라우스,4
2867,2024-05-18,직영점,A0006,부산하단점,3,정상,일반판매,AKG3PT002,C-에즈일자팬츠,GE,그린,M,판매,의류,2023,7월,3,바지,2
2868,2024-05-18,직영점,A0006,부산하단점,4,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,,네이비,F,판매,의류,2024,4월,3,베스트,1
2869,2024-05-18,직영점,A0006,부산하단점,4,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,BK,블랙,F,판매,의류,2024,5월,3,블라우스,2
2870,2024-05-18,직영점,A0006,부산하단점,4,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BE,베이지,F,판매,의류,2024,4월,3,블라우스,6
2871,2024-05-18,직영점,A0006,부산하단점,5,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
2872,2024-05-18,직영점,A0006,부산하단점,6,정상,일반판매,BIC4MF013,에바넥머플러,BE,베이지,F,판매,잡화,2021,3월,4,머플러,13
2873,2024-05-18,직영점,A0006,부산하단점,6,정상,일반판매,ALE3WS005,3-ECCSHN-물결나염,WH,화이트,F,판매,의류,2024,5월,3,남방,5
2874,2024-05-18,직영점,A0006,부산하단점,7,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,,네이비,F,반품,의류,2024,4월,3,베스트,1
2875,2024-05-18,직영점,A0006,부산하단점,7,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BE,베이지,F,반품,의류,2024,4월,3,블라우스,6
2876,2024-05-18,직영점,A0006,부산하단점,7,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,BK,블랙,F,반품,의류,2024,5월,3,블라우스,2
2877,2024-05-18,직영점,A0006,부산하단점,8,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,BK,블랙,F,판매,의류,2024,5월,3,블라우스,2
2878,2024-05-18,직영점,A0006,부산하단점,8,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,,네이비,F,판매,의류,2024,4월,3,베스트,1
2879,2024-05-18,직영점,A0006,부산하단점,9,정상,일반판매,ALE7PT003,3-SSPXT9-살랑PT,BK,블랙,F,판매,의류,2024,5월,7,바지,3
2880,2024-05-18,직영점,A0006,부산하단점,10,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매,의류,2024,6월,3,자켓,1
2881,2024-05-18,직영점,A0006,부산하단점,10,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매,의류,2024,6월,3,남방,1
2882,2024-05-18,직영점,A0006,부산하단점,11,정상,일반판매,BLD4MF001,망진주워머,BK,블랙,F,판매,잡화,2024,4월,4,머플러,1
2883,2024-05-18,직영점,A0006,부산하단점,12,정상,일반판매,BLD4CP002,마스크플라워모자,,네이비,F,판매,잡화,2024,4월,4,모자,2
2884,2024-05-18,직영점,A0006,부산하단점,12,정상,일반판매,ALE7JK002,3-OCCCHN-포지데님자켓,LL,연청,F,판매,의류,2024,5월,7,자켓,2
2885,2024-05-18,직영점,A0006,부산하단점,12,정상,일반판매,AHF3TS004,M-로즈퍼프T,BL,블루,F,판매,의류,2020,6월,3,티셔츠,4
2886,2024-05-18,직영점,A0006,부산하단점,13,정상,일반판매,AKI3PT014,C-데일리코튼부츠컷,IV,아이보리,XL,판매,의류,2023,9월,3,바지,14
2887,2024-05-18,직영점,A0006,부산하단점,14,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BR,브라운,F,판매,의류,2024,4월,7,바지,3
2888,2024-05-18,직영점,A0006,부산하단점,14,정상,일반판매,ALF3WS002,3-FCCSHN-플라워나염셔츠,BL,블루,F,판매,의류,2024,6월,3,남방,2
2889,2024-05-18,직영점,A0006,부산하단점,15,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BK,블랙,F,판매,의류,2024,4월,3,블라우스,6
2890,2024-05-18,직영점,A0006,부산하단점,15,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,WH,화이트,F,판매,의류,2024,5월,7,티셔츠,2
2891,2024-05-18,직영점,A0006,부산하단점,16,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,XL,판매,의류,2024,4월,3,바지,4
2892,2024-05-18,직영점,A0006,부산하단점,16,정상,일반판매,BHB3MF014,꽃잎레이스,WH,화이트,F,판매,잡화,2020,2월,3,머플러,14
2893,2024-05-18,직영점,A0006,부산하단점,17,정상,일반판매,AJI7KT016,쇼트컬러니트,BK,블랙,F,판매,의류,2022,9월,7,니트,16
2894,2024-05-18,직영점,A0006,부산하단점,17,정상,일반판매,AKF3ST004,C-페이퍼와이드통SET,BK,블랙,F,판매,의류,2023,6월,3,세트,4
2895,2024-05-18,직영점,A0006,부산하단점,18,정상,일반판매,ALD3CA002,3-SCAVHN-스카시가디건,GE,그린,F,판매,의류,2024,4월,3,가디건,2
2896,2024-05-18,직영점,A0006,부산하단점,19,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매,의류,2024,5월,3,점퍼,8
2897,2024-05-18,직영점,A0006,부산하단점,19,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BE,베이지,F,판매,의류,2024,4월,7,바지,3
2898,2024-05-18,직영점,A0006,부산하단점,19,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,BR,브라운,F,판매,의류,2024,6월,3,점퍼,2
2899,2024-05-19,직영점,A0006,부산하단점,1,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
2900,2024-05-19,직영점,A0006,부산하단점,2,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매,의류,2024,5월,3,점퍼,8
2901,2024-05-19,직영점,A0006,부산하단점,3,정상,일반판매,ZA00CO029,아메리카노(2000),XX,XX,XX,판매,커피,2013,사계절,0,커피,29
2902,2024-05-19,직영점,A0006,부산하단점,4,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매,의류,2024,5월,3,남방,8
2903,2024-05-19,직영점,A0006,부산하단점,5,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,반품,의류,2024,5월,3,점퍼,8
2904,2024-05-19,직영점,A0006,부산하단점,6,정상,일반판매,AKD3VT001,C-러블리니트조끼,,네이비,F,판매,의류,2023,4월,3,베스트,1
2905,2024-05-19,직영점,A0006,부산하단점,7,정상,일반판매,ALE3OP007,3-OCPCZL-니트카라지퍼원피스,,네이비,F,판매,의류,2024,5월,3,원피스,7
2906,2024-05-19,직영점,A0006,부산하단점,8,정상,일반판매,ALF3JK004,3-OCLSHF-호시린넨오픈JK,GE,그린,F,판매,의류,2024,6월,3,자켓,4
2907,2024-05-19,직영점,A0006,부산하단점,9,정상,일반판매,BLD4CP002,마스크플라워모자,PK,핑크,F,판매,잡화,2024,4월,4,모자,2
2908,2024-05-19,직영점,A0006,부산하단점,9,정상,일반판매,AKD7TN001,단추골지나시,BE,베이지,F,판매,의류,2023,4월,7,티셔츠나시,1
2909,2024-05-19,직영점,A0006,부산하단점,10,정상,일반판매,AJI7KT016,쇼트컬러니트,BK,블랙,F,반품,의류,2022,9월,7,니트,16
2910,2024-05-19,직영점,A0006,부산하단점,10,정상,일반판매,AKF3ST004,C-페이퍼와이드통SET,BK,블랙,F,반품,의류,2023,6월,3,세트,4
2911,2024-05-19,직영점,A0006,부산하단점,11,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,XL,판매,의류,2024,4월,3,바지,4
2912,2024-05-19,직영점,A0006,부산하단점,12,정상,일반판매,ALD3CA004,3-SCAVHC-크롭끈가디건,WH,화이트,F,판매,의류,2024,4월,3,가디건,4
2913,2024-05-19,직영점,A0006,부산하단점,12,정상,일반판매,ALC4SL001,S-OFPXB9-밴드배기SL,BE,베이지,M,판매,의류,2024,3월,4,바지,1
2914,2024-05-19,직영점,A0006,부산하단점,12,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매,의류,2024,4월,3,베스트,1
2915,2024-05-19,직영점,A0006,부산하단점,12,정상,일반판매,AKJ3VT003,S-네크브이조끼,BE,베이지,F,판매,의류,2023,10월,3,베스트,3
2916,2024-05-19,직영점,A0006,부산하단점,12,정상,일반판매,AJE7BL016,스타후디BL,GE,그린,F,판매,의류,2022,5월,7,블라우스,16
2917,2024-05-19,직영점,A0006,부산하단점,13,정상,일반판매,AIJ3PT023,S-제인배기,BE,베이지,F,판매,의류,2021,10월,3,바지,23
2918,2024-05-19,직영점,A0006,부산하단점,14,정상,일반판매,BLD4SB004,투라인운동화(5863-1),WH,화이트,35,판매,잡화,2024,4월,4,신발,4
2919,2024-05-19,직영점,A0006,부산하단점,14,정상,일반판매,AKD3DP007,S-밑단커팅부츠컷,ML,중청,M,판매,의류,2023,4월,3,데님,7
2920,2024-05-19,직영점,A0006,부산하단점,15,정상,일반판매,ALE3TS007,3-OCCRHN-브라운T,IV,아이보리,F,판매,의류,2024,5월,3,티셔츠,7
2921,2024-05-19,직영점,A0006,부산하단점,16,정상,일반판매,ALE3TS007,3-OCCRHN-브라운T,IV,아이보리,F,반품,의류,2024,5월,3,티셔츠,7
2922,2024-05-19,직영점,A0006,부산하단점,17,정상,일반판매,AID3WS007,S-손자수롱,RE,레드,F,판매,의류,2021,4월,3,남방,7
2923,2024-05-20,직영점,A0006,부산하단점,1,정상,일반판매,ALC3WS003,C-TSCCHN-유미스틱셔츠,SO,소라,F,판매,의류,2024,3월,3,남방,3
2924,2024-05-20,직영점,A0006,부산하단점,2,정상,일반판매,ALE3OP003,3-SCNSPL-웨스트셔츠롱원피스,KH,카키,F,판매,의류,2024,5월,3,원피스,3
2925,2024-05-20,직영점,A0006,부산하단점,3,정상,일반판매,ALD7PT001,3-CCLXX9-미니고방PT,BK,블랙,F,판매,의류,2024,4월,7,바지,1
2926,2024-05-20,직영점,A0006,부산하단점,4,정상,일반판매,ALD7VT002,J-SCPFHN-넥스트링조끼,BK,블랙,F,판매,의류,2024,4월,7,베스트,2
2927,2024-05-20,직영점,A0006,부산하단점,5,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,L,판매,의류,2024,5월,3,바지,2
2928,2024-05-20,직영점,A0006,부산하단점,6,정상,일반판매,AKI3PT016,C-시크릿밴드배기,BE,베이지,M,판매,의류,2023,9월,3,바지,16
2929,2024-05-20,직영점,A0006,부산하단점,6,정상,일반판매,ALD3CA004,3-SCAVHC-크롭끈가디건,WH,화이트,F,판매,의류,2024,4월,3,가디건,4
2930,2024-05-20,직영점,A0006,부산하단점,6,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매,의류,2024,4월,3,베스트,1
2931,2024-05-20,직영점,A0006,부산하단점,6,정상,일반판매,AJE7BL016,스타후디BL,GE,그린,F,판매,의류,2022,5월,7,블라우스,16
2932,2024-05-20,직영점,A0006,부산하단점,7,정상,일반판매,AJE7BL016,스타후디BL,GE,그린,F,반품,의류,2022,5월,7,블라우스,16
2933,2024-05-20,직영점,A0006,부산하단점,7,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,반품,의류,2024,4월,3,베스트,1
2934,2024-05-20,직영점,A0006,부산하단점,7,정상,일반판매,AKJ3VT003,S-네크브이조끼,BE,베이지,F,반품,의류,2023,10월,3,베스트,3
2935,2024-05-20,직영점,A0006,부산하단점,7,정상,일반판매,ALD3CA004,3-SCAVHC-크롭끈가디건,WH,화이트,F,반품,의류,2024,4월,3,가디건,4
2936,2024-05-20,직영점,A0006,부산하단점,7,정상,일반판매,ALC4SL001,S-OFPXB9-밴드배기SL,BE,베이지,M,반품,의류,2024,3월,4,바지,1
2937,2024-05-20,직영점,A0006,부산하단점,8,정상,일반판매,ALC4SL001,S-OFPXB9-밴드배기SL,BE,베이지,M,판매,의류,2024,3월,4,바지,1
2938,2024-05-20,직영점,A0006,부산하단점,8,정상,일반판매,ALD3CA004,3-SCAVHC-크롭끈가디건,WH,화이트,F,판매,의류,2024,4월,3,가디건,4
2939,2024-05-20,직영점,A0006,부산하단점,8,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매,의류,2024,4월,3,베스트,1
2940,2024-05-20,직영점,A0006,부산하단점,8,정상,일반판매,AJE7BL016,스타후디BL,GE,그린,F,판매,의류,2022,5월,7,블라우스,16
2941,2024-05-20,직영점,A0006,부산하단점,9,정상,일반판매,AJE7BL016,스타후디BL,GE,그린,F,반품,의류,2022,5월,7,블라우스,16
2942,2024-05-20,직영점,A0006,부산하단점,9,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,반품,의류,2024,4월,3,베스트,1
2943,2024-05-20,직영점,A0006,부산하단점,9,정상,일반판매,ALD3CA004,3-SCAVHC-크롭끈가디건,WH,화이트,F,반품,의류,2024,4월,3,가디건,4
2944,2024-05-20,직영점,A0006,부산하단점,9,정상,일반판매,AKI3PT016,C-시크릿밴드배기,BE,베이지,M,반품,의류,2023,9월,3,바지,16
2945,2024-05-20,직영점,A0006,부산하단점,10,정상,일반판매,ALD3CA004,3-SCAVHC-크롭끈가디건,WH,화이트,F,판매,의류,2024,4월,3,가디건,4
2946,2024-05-20,직영점,A0006,부산하단점,10,정상,일반판매,ALC4SL001,S-OFPXB9-밴드배기SL,BE,베이지,M,판매,의류,2024,3월,4,바지,1
2947,2024-05-20,직영점,A0006,부산하단점,10,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매,의류,2024,4월,3,베스트,1
2948,2024-05-20,직영점,A0006,부산하단점,10,정상,일반판매,AJE7BL016,스타후디BL,GE,그린,F,판매,의류,2022,5월,7,블라우스,16
2949,2024-05-20,직영점,A0006,부산하단점,11,정상,일반판매,AJE7BL016,스타후디BL,GE,그린,F,반품,의류,2022,5월,7,블라우스,16
2950,2024-05-20,직영점,A0006,부산하단점,11,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,반품,의류,2024,4월,3,베스트,1
2951,2024-05-20,직영점,A0006,부산하단점,11,정상,일반판매,ALC4SL001,S-OFPXB9-밴드배기SL,BE,베이지,M,반품,의류,2024,3월,4,바지,1
2952,2024-05-20,직영점,A0006,부산하단점,11,정상,일반판매,ALD3CA004,3-SCAVHC-크롭끈가디건,WH,화이트,F,반품,의류,2024,4월,3,가디건,4
2953,2024-05-20,직영점,A0006,부산하단점,12,정상,일반판매,ALC3SL003,C-SSPXT9-후크통슬랙스,BK,블랙,M,판매,의류,2024,3월,3,바지,3
2954,2024-05-20,직영점,A0006,부산하단점,13,정상,일반판매,BLE4CP001,챙끝조개보넷,SO,소라,F,판매,잡화,2024,5월,4,모자,1
2955,2024-05-20,직영점,A0006,부산하단점,14,정상,일반판매,ALE3VI001,3-SCARHN-라운드망조끼,BE,베이지,F,판매,의류,2024,5월,3,베스트,1
2956,2024-05-20,직영점,A0006,부산하단점,14,정상,일반판매,ALD3BL002,3-OCPRHN-진주노방BL,WH,화이트,F,판매,의류,2024,4월,3,블라우스,2
2957,2024-05-20,직영점,A0006,부산하단점,15,정상,일반판매,ALE3WS004,3-OCPSAN-M레이스셔츠,WH,화이트,F,판매,의류,2024,5월,3,남방,4
2958,2024-05-20,직영점,A0006,부산하단점,16,정상,일반판매,AJE4VT002,M-헤링라운드VT,BE,베이지,F,판매,의류,2022,5월,4,베스트,2
2959,2024-05-20,직영점,A0006,부산하단점,16,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매,의류,2024,4월,7,티셔츠,5
2960,2024-05-20,직영점,A0006,부산하단점,16,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,M,판매,의류,2024,4월,3,바지,5
2961,2024-05-20,직영점,A0006,부산하단점,17,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,XL,판매,의류,2024,4월,3,바지,6
2962,2024-05-20,직영점,A0006,부산하단점,17,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,XL,판매,의류,2024,4월,3,바지,4
2963,2024-05-20,직영점,A0006,부산하단점,17,정상,일반판매,AKI3PT008,C-버티배기팬츠,DB,다크베이지,L,판매,의류,2023,9월,3,바지,8
2964,2024-05-21,직영점,A0006,부산하단점,1,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,M,반품,의류,2024,4월,3,데님,5
2965,2024-05-21,직영점,A0006,부산하단점,1,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,M,반품,의류,2024,5월,3,바지,5
2966,2024-05-21,직영점,A0006,부산하단점,1,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,M,반품,의류,2024,5월,3,바지,2
2967,2024-05-21,직영점,A0006,부산하단점,1,정상,일반판매,ALD3BL004,3-OSPRHN-스페셜BL,BK,블랙,F,반품,의류,2024,4월,3,블라우스,4
2968,2024-05-21,직영점,A0006,부산하단점,2,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,BK,블랙,F,판매,의류,2024,5월,3,블라우스,1
2969,2024-05-21,직영점,A0006,부산하단점,2,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,L,판매,의류,2024,5월,3,바지,2
2970,2024-05-21,직영점,A0006,부산하단점,3,정상,일반판매,ALE3ST002,3-SCPRHN-프리미엄ST,BE,베이지,F,판매,의류,2024,5월,3,세트,2
2971,2024-05-21,직영점,A0006,부산하단점,4,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,S,판매,의류,2024,4월,3,데님,5
2972,2024-05-21,직영점,A0006,부산하단점,4,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,S,판매,의류,2024,5월,3,바지,2
2973,2024-05-21,직영점,A0006,부산하단점,4,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매,의류,2024,6월,3,자켓,1
2974,2024-05-21,직영점,A0006,부산하단점,4,정상,일반판매,ALE3OP005,3-SSPCXL-카라OPS,GE,그린,F,판매,의류,2024,5월,3,원피스,5
2975,2024-05-21,직영점,A0006,부산하단점,5,정상,일반판매,ALC3SL003,C-SSPXT9-후크통슬랙스,BE,베이지,S,판매,의류,2024,3월,3,바지,3
2976,2024-05-21,직영점,A0006,부산하단점,5,정상,일반판매,ALC3SL003,C-SSPXT9-후크통슬랙스,BK,블랙,S,판매,의류,2024,3월,3,바지,3
2977,2024-05-21,직영점,A0006,부산하단점,6,정상,일반판매,ALE3OP007,3-OCPCZL-니트카라지퍼원피스,,네이비,F,반품,의류,2024,5월,3,원피스,7
2978,2024-05-21,직영점,A0006,부산하단점,7,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,M,판매,의류,2024,4월,3,데님,5
2979,2024-05-21,직영점,A0006,부산하단점,8,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,S,판매,의류,2024,4월,3,바지,5
2980,2024-05-21,직영점,A0006,부산하단점,9,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,BK,블랙,F,판매,의류,2024,5월,3,블라우스,2
2981,2024-05-21,직영점,A0006,부산하단점,10,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,BR,브라운,F,판매,의류,2024,6월,3,점퍼,2
2982,2024-05-21,직영점,A0006,부산하단점,10,정상,일반판매,BLD4CP007,플랩썬햇,BE,베이지,F,판매,잡화,2024,4월,4,모자,7
2983,2024-05-21,직영점,A0006,부산하단점,11,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매,의류,2024,6월,3,자켓,1
2984,2024-05-21,직영점,A0006,부산하단점,11,정상,일반판매,ALD7PT004,3-SCLXT0-롱린넨PT,OR,오렌지,F,판매,의류,2024,4월,7,바지,4
2985,2024-05-21,직영점,A0006,부산하단점,12,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,BK,블랙,F,판매,의류,2024,5월,7,니트나시,2
2986,2024-05-21,직영점,A0006,부산하단점,12,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매,의류,2024,5월,7,니트나시,2
2987,2024-05-21,직영점,A0006,부산하단점,12,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매,의류,2024,6월,3,자켓,1
2988,2024-05-21,직영점,A0006,부산하단점,12,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,GE,그린,F,판매,의류,2024,6월,3,자켓,1
2989,2024-05-21,직영점,A0006,부산하단점,12,정상,일반판매,BLD4MF001,망진주워머,BK,블랙,F,판매,잡화,2024,4월,4,머플러,1
2990,2024-05-21,직영점,A0006,부산하단점,12,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매,잡화,2024,4월,4,머플러,1
2991,2024-05-21,직영점,A0006,부산하단점,13,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,S,판매,의류,2024,4월,3,바지,6
2992,2024-05-21,직영점,A0006,부산하단점,13,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,S,판매,의류,2024,5월,3,바지,5
2993,2024-05-21,직영점,A0006,부산하단점,14,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,판매,의류,2024,5월,3,바지,5
2994,2024-05-21,직영점,A0006,부산하단점,15,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,판매,의류,2024,5월,3,바지,5
2995,2024-05-21,직영점,A0006,부산하단점,15,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,L,판매,의류,2024,4월,3,바지,5
2996,2024-05-21,직영점,A0006,부산하단점,16,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,M,반품,의류,2024,4월,3,데님,5
2997,2024-05-21,직영점,A0006,부산하단점,17,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,BK,블랙,F,판매,의류,2024,5월,7,니트나시,2
2998,2024-05-21,직영점,A0006,부산하단점,17,정상,일반판매,ALF3JK006,3-SCLSHF-샌드마JK,CG,차콜그레이,F,판매,의류,2024,6월,3,자켓,6
2999,2024-05-21,직영점,A0006,부산하단점,18,정상,일반판매,BLF4CP008,에스닉뜨개벙거지,DB,다크베이지,F,판매,잡화,2024,6월,4,모자,8
3000,2024-05-21,직영점,A0006,부산하단점,19,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,M,판매,의류,2024,4월,3,데님,5
