?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
157,2024-02-15,직영점,A0070,부산만덕점(직),8,정상,일반판매,AKJ7DP002,J-로튼데님배기,DL,진청,M,판매,의류,2023,10월,7,데님,2
158,2024-02-16,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKI7JK003,J-미드레더자켓,BK,블랙,F,판매,의류,2023,9월,7,자켓,3
159,2024-02-19,직영점,A0070,부산만덕점(직),1,정상,일반판매,BKL7BG001,J-로에숄더백,BK,블랙,F,판매,잡화,2023,12월,7,가방,1
160,2024-02-20,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKJ7JP007,J-퍼즐덕다운점퍼,KH,카키,F,판매,의류,2023,10월,7,점퍼,7
161,2024-02-20,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJB3WS002,C-플라이셔츠,BK,블랙,F,판매,의류,2022,2월,3,남방,2
162,2024-02-20,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKJ7DP002,J-로튼데님배기,DL,진청,M,판매,의류,2023,10월,7,데님,2
163,2024-02-22,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,L,판매,의류,2024,2월,3,점퍼,2
164,2024-02-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,L,판매,의류,2024,2월,3,점퍼,2
165,2024-02-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKL7JP002,J-니팅배색덕다운,PK,핑크,F,판매,의류,2023,12월,7,점퍼,2
166,2024-02-22,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJK3KT004,C-카렌폴라니트,CM,카멜,F,판매,의류,2022,11월,3,니트,4
167,2024-02-22,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKI7KT009,J-에스골지니트,GR,회색,F,판매,의류,2023,9월,7,니트,9
168,2024-02-22,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKJ7JP004,J-웨이브덕다운점퍼,BE,베이지,F,판매,의류,2023,10월,7,점퍼,4
169,2024-02-22,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKL7JP002,J-니팅배색덕다운,PK,핑크,F,판매,의류,2023,12월,7,점퍼,2
170,2024-02-22,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKC7OP001,앵글플리츠원피스,BK,블랙,F,판매,의류,2023,3월,7,원피스,1
171,2024-02-22,직영점,A0070,부산만덕점(직),5,기획,일반판매,AKI7KT012,J-컬러반폴니트,GE,그린,F,판매,의류,2023,9월,7,니트,12
172,2024-02-22,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALB7KT003,J-TCADHN-베어단후드니트,BK,블랙,F,판매,의류,2024,2월,7,니트,3
173,2024-02-23,직영점,A0070,부산만덕점(직),1,정상,일반판매,AGC3VT001,C-소프트VT,PK,핑크,F,판매,의류,2019,3월,3,베스트,1
174,2024-02-26,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKK7VT021,J-폴라집업조끼,GR,회색,F,판매,의류,2023,11월,7,베스트,21
175,2024-02-26,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJL3PT001,C-기모코튼부츠컷,BK,블랙,L,판매,의류,2022,12월,3,바지,1
176,2024-02-26,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKK3PT002,C-더치골덴통바지(기모),BE,베이지,M,판매,의류,2023,11월,3,바지,2
177,2024-02-26,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJL3PT001,C-기모코튼부츠컷,BK,블랙,L,판매,의류,2022,12월,3,바지,1
178,2024-02-26,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKI3PT004,C-밴딩코튼통바지,BK,블랙,S,판매,의류,2023,9월,3,바지,4
179,2024-02-26,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJL7KT016,하플KT,PK,핑크,F,판매,의류,2022,12월,7,니트,16
180,2024-02-27,직영점,A0070,부산만덕점(직),1,기획,일반판매,AKK7VT006,J-컬러패딩조끼,YE,옐로우,F,판매,의류,2023,11월,7,베스트,6
181,2024-02-27,직영점,A0070,부산만덕점(직),2,기획,일반판매,AKK7VT027,P-보넷니트조끼,IV,아이보리,F,판매,의류,2023,11월,7,베스트,27
182,2024-02-27,직영점,A0070,부산만덕점(직),2,정상,일반판매,AIC3OP018,S-미니버스원피스,SO,소라,F,판매,의류,2021,3월,3,원피스,18
183,2024-02-27,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKL7KT015,J-눈꽃소녀니트,,네이비,F,판매,의류,2023,12월,7,니트,15
184,2024-02-27,직영점,A0070,부산만덕점(직),3,정상,일반판매,AHB3KT002,M-V넥단추,OR,오렌지,F,판매,의류,2020,2월,3,니트,2
185,2024-02-27,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKC7OP001,앵글플리츠원피스,BK,블랙,F,판매,의류,2023,3월,7,원피스,1
186,2024-02-28,직영점,A0070,부산만덕점(직),1,기획,일반판매,AKK7VT027,P-보넷니트조끼,IV,아이보리,F,판매,의류,2023,11월,7,베스트,27
187,2024-02-28,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKB3OP004,S-옆리본프린팅셔츠OPS,BK,블랙,F,판매,의류,2023,2월,3,원피스,4
188,2024-02-29,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3PT006,C-SFCXC9-포켓조거,BK,블랙,L,판매,의류,2024,2월,3,바지,6
189,2024-02-29,직영점,A0070,부산만덕점(직),2,정상,일반판매,AIJ3JP017,S-오브제이중카라,BR,브라운,F,판매,의류,2021,10월,3,점퍼,17
190,2024-03-01,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJI3PT001,C-샤이코튼일자,BK,블랙,L,판매,의류,2022,9월,3,바지,1
191,2024-03-01,직영점,A0070,부산만덕점(직),2,정상,일반판매,AHI3PT013,Q-F언발슬림PT,BE,베이지,S,판매,의류,2020,9월,3,바지,13
192,2024-03-01,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKI3PT016,C-시크릿밴드배기,BE,베이지,M,판매,의류,2023,9월,3,바지,16
193,2024-03-01,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJI3PT001,C-샤이코튼일자,BK,블랙,M,판매,의류,2022,9월,3,바지,1
194,2024-03-01,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJI3PT001,C-샤이코튼일자,BK,블랙,L,판매,의류,2022,9월,3,바지,1
195,2024-03-01,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJI3PT003,C-무브포켓배기,PK,핑크,S,판매,의류,2022,9월,3,바지,3
196,2024-03-02,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJC3DP002,C-러쉬부츠컷,LL,연청,L,판매,의류,2022,3월,3,데님,2
197,2024-03-02,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKI7JK010,J-숏니트자켓,BE,베이지,F,판매,의류,2023,9월,7,자켓,10
198,2024-03-02,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJK3DP001,C-무브생지일자데님,BK,블랙,XL,판매,의류,2022,11월,3,데님,1
199,2024-03-04,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJK7JK004,로우체크미들자켓,BE,베이지,F,판매,의류,2022,11월,7,자켓,4
200,2024-03-04,직영점,A0070,부산만덕점(직),1,정상,일반판매,AEK1VT401,가죽 롱 원피스코트,BR,브라운,L,판매,의류,2017,11월,1,베스트,401
201,2024-03-04,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJK7CA001,하누롱가디건,BK,블랙,F,판매,의류,2022,11월,7,가디건,1
202,2024-03-04,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKL7TS007,P4-레터링반폴T,BK,블랙,F,판매,의류,2023,12월,7,티셔츠,7
203,2024-03-04,직영점,A0070,부산만덕점(직),1,정상,일반판매,AIJ3JP002,S-점선잠바,BE,베이지,F,판매,의류,2021,10월,3,점퍼,2
204,2024-03-04,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJL3TS007,S-분또웨이브티셔츠,BK,블랙,F,판매,의류,2022,12월,3,티셔츠,7
205,2024-03-04,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJL7KT002,포인반목니트,BE,베이지,F,판매,의류,2022,12월,7,니트,2
206,2024-03-04,직영점,A0070,부산만덕점(직),1,정상,일반판매,BKI7BG012,보스턴크로스백,PK,핑크,F,판매,잡화,2023,9월,7,가방,12
207,2024-03-04,직영점,A0070,부산만덕점(직),2,정상,일반판매,AEH2JP501,아트스포티 코튼린넨 짚업점퍼자켓,,네이비,M,판매,의류,2017,8월,2,점퍼,501
208,2024-03-04,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJA3KT004,S-은하수,IV,아이보리,F,판매,의류,2022,1월,3,니트,4
209,2024-03-05,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKJ7DP002,J-로튼데님배기,DL,진청,M,판매,의류,2023,10월,7,데님,2
210,2024-03-05,직영점,A0070,부산만덕점(직),1,기획,일반판매,AKL7PT002,P-버클부츠컷슬랙스,BK,블랙,M,판매,의류,2023,12월,7,바지,2
211,2024-03-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKL7KT019,P3-사선반폴니트,BK,블랙,F,판매,의류,2023,12월,7,니트,19
212,2024-03-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB7JK007,J-OCDSHC-가든데님자켓,ML,중청,F,판매,의류,2024,2월,7,자켓,7
213,2024-03-06,직영점,A0070,부산만덕점(직),1,정상,일반판매,AIL3BL002,S-벨벳반목BL,GR,회색,F,판매,의류,2021,12월,3,블라우스,2
214,2024-03-06,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKB3OP002,C-카라배색니트원피스,MT,민트,F,판매,의류,2023,2월,3,원피스,2
215,2024-03-06,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJI7SK003,퓨즈니트스커트,BR,브라운,F,판매,의류,2022,9월,7,스커트,3
216,2024-03-06,직영점,A0070,부산만덕점(직),2,정상,일반판매,AIL3PT015,Q-밍끈포켓,BE,베이지,F,판매,의류,2021,12월,3,바지,15
217,2024-03-06,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLC4CP006,줄지배색끈벙거지,KH,카키,F,판매,잡화,2024,3월,4,모자,6
218,2024-03-06,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLC4CP005,텐셀오리벙,PK,핑크,F,판매,잡화,2024,3월,4,모자,5
219,2024-03-07,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3TS009,C-OCJDOC-메디후드맨투맨,PP,퍼플,F,판매,의류,2024,2월,3,티셔츠,9
220,2024-03-07,직영점,A0070,부산만덕점(직),2,정상,20% 할인(직원할인),ALB3KT002,C-SCWRHN-캐시라운드니트,OR,오렌지,F,판매,의류,2024,2월,3,니트,2
221,2024-03-07,직영점,A0070,부산만덕점(직),3,정상,20% 할인(직원할인),ALC3KT002,C-TCARHN-라인단니트,WH,화이트,F,판매,의류,2024,3월,3,니트,2
222,2024-03-08,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,RE,레드,F,판매,의류,2024,2월,3,티셔츠,7
223,2024-03-08,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJC3VT003,S-레인R조끼,BE,베이지,F,판매,의류,2022,3월,3,베스트,3
224,2024-03-08,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKL7KT019,P3-사선반폴니트,BK,블랙,F,판매,의류,2023,12월,7,니트,19
225,2024-03-08,직영점,A0070,부산만덕점(직),2,정상,20% 할인(직원할인),ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,M,판매,의류,2024,2월,3,바지,3
226,2024-03-08,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALC7CA001,J-OCACHN-줄자수가디건,BK,블랙,F,판매,의류,2024,3월,7,가디건,1
227,2024-03-09,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKL7KT018,P3-라운드M니트,BK,블랙,F,판매,의류,2023,12월,7,니트,18
228,2024-03-09,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLC4CP001,잔꽃해바라기,PK,핑크,F,판매,잡화,2024,3월,4,모자,1
229,2024-03-09,직영점,A0070,부산만덕점(직),1,정상,일반판매,BKL7MF002,스완니트고리,BK,블랙,F,판매,잡화,2023,12월,7,머플러,2
230,2024-03-09,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKL7JP002,J-니팅배색덕다운,PK,핑크,F,판매,의류,2023,12월,7,점퍼,2
231,2024-03-09,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB7JP001,3-SC2DHN-지퍼후드레더점퍼,IV,아이보리,F,판매,의류,2024,2월,7,점퍼,1
232,2024-03-09,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJC3VT003,S-레인R조끼,BE,베이지,F,판매,의류,2022,3월,3,베스트,3
233,2024-03-11,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALC7OP001,J-SSARAL-모던니트원피스,BK,블랙,F,판매,의류,2024,3월,7,원피스,1
234,2024-03-11,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJK7JP001,미들다운점퍼,BR,브라운,F,판매,의류,2022,11월,7,점퍼,1
235,2024-03-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,WH,화이트,F,판매,의류,2024,2월,3,티셔츠,12
236,2024-03-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,PK,핑크,F,판매,의류,2024,2월,3,티셔츠,12
237,2024-03-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,BLC7MF001,스프링어깨숄,YE,옐로우,F,판매,잡화,2024,3월,7,머플러,1
238,2024-03-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,BJF4SC004,로즈카바,BK,블랙,F,판매,잡화,2022,6월,4,양말,4
239,2024-03-11,직영점,A0070,부산만덕점(직),4,정상,일반판매,BLC7MF001,스프링어깨숄,DE,딥그린,F,판매,잡화,2024,3월,7,머플러,1
240,2024-03-12,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKL7KT019,P3-사선반폴니트,BK,블랙,F,판매,의류,2023,12월,7,니트,19
241,2024-03-12,직영점,A0070,부산만덕점(직),2,정상,일반판매,AIJ3PT017,S-밑단통체크,BE,베이지,F,판매,의류,2021,10월,3,바지,17
242,2024-03-12,직영점,A0070,부산만덕점(직),2,정상,일반판매,AEK1JP703,벨트 숏 패딩,DB,다크베이지,XL,판매,의류,2017,11월,1,점퍼,703
243,2024-03-12,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB7JK005,J-SC2SHC-제로레더자켓,IV,아이보리,F,판매,의류,2024,2월,7,자켓,5
244,2024-03-12,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKJ3JP003,C-보니프릴점퍼,WN,와인,F,판매,의류,2023,10월,3,점퍼,3
245,2024-03-12,직영점,A0070,부산만덕점(직),3,정상,일반판매,AIJ3PT017,S-밑단통체크,BE,베이지,F,판매,의류,2021,10월,3,바지,17
246,2024-03-12,직영점,A0070,부산만덕점(직),3,정상,일반판매,AEK1JP703,벨트 숏 패딩,DB,다크베이지,XL,판매,의류,2017,11월,1,점퍼,703
247,2024-03-12,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKJ3JP003,C-보니프릴점퍼,WN,와인,F,판매,의류,2023,10월,3,점퍼,3
248,2024-03-12,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALB7JK005,J-SC2SHC-제로레더자켓,IV,아이보리,F,판매,의류,2024,2월,7,자켓,5
249,2024-03-12,직영점,A0070,부산만덕점(직),4,정상,일반판매,AIJ3PT017,S-밑단통체크,BE,베이지,F,판매,의류,2021,10월,3,바지,17
250,2024-03-12,직영점,A0070,부산만덕점(직),4,정상,일반판매,AEK1JP703,벨트 숏 패딩,DB,다크베이지,XL,판매,의류,2017,11월,1,점퍼,703
251,2024-03-12,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKJ3JP003,C-보니프릴점퍼,WN,와인,F,판매,의류,2023,10월,3,점퍼,3
252,2024-03-12,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALB7JK005,J-SC2SHC-제로레더자켓,IV,아이보리,F,판매,의류,2024,2월,7,자켓,5
253,2024-03-12,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALC7BL005,3-OCTRHN-조끼레이어드BL,,네이비,F,판매,의류,2024,3월,7,블라우스,5
254,2024-03-13,직영점,A0070,부산만덕점(직),1,기획,일반판매,AKJ7KT002,J-이지컬러니트,BK,블랙,F,판매,의류,2023,10월,7,니트,2
255,2024-03-13,직영점,A0070,부산만덕점(직),2,정상,일반판매,AEK1OP604,모즈룩 도트자카드 원피스,BK,블랙,L,판매,의류,2017,11월,1,원피스,604
256,2024-03-13,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKL3DP003,S-노이세미기모통데님,DL,진청,L,판매,의류,2023,12월,3,데님,3
257,2024-03-13,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJL3VT004,C-비조라운드털조끼,BK,블랙,F,판매,의류,2022,12월,3,베스트,4
258,2024-03-13,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJK3DP001,C-무브생지일자데님,BK,블랙,XL,판매,의류,2022,11월,3,데님,1
259,2024-03-14,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKI4PT001,S-지그재그슬랙스,BK,블랙,M,판매,의류,2023,9월,4,바지,1
260,2024-03-14,직영점,A0070,부산만덕점(직),2,정상,20% 할인(직원할인),BLC7BG003,J-체크크로스백,BK,블랙,F,판매,잡화,2024,3월,7,가방,3
261,2024-03-14,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALB7JK003,3-SC2NHC-버튼차이나레더자켓,PK,핑크,F,판매,의류,2024,2월,7,자켓,3
262,2024-03-14,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJK3DP001,C-무브생지일자데님,BK,블랙,XL,판매,의류,2022,11월,3,데님,1
263,2024-03-14,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKI3PT016,C-시크릿밴드배기,BE,베이지,L,판매,의류,2023,9월,3,바지,16
264,2024-03-14,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKI7TS003,J-영문스타T,WH,화이트,F,판매,의류,2023,9월,7,티셔츠,3
265,2024-03-14,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALB7JK005,J-SC2SHC-제로레더자켓,PK,핑크,F,판매,의류,2024,2월,7,자켓,5
266,2024-03-14,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALC7OP001,J-SSARAL-모던니트원피스,BK,블랙,F,판매,의류,2024,3월,7,원피스,1
267,2024-03-14,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,L,판매,의류,2024,2월,3,바지,3
268,2024-03-14,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKK7JP003,J-파스텔단추덕다운,PK,핑크,F,판매,의류,2023,11월,7,점퍼,3
269,2024-03-14,직영점,A0070,부산만덕점(직),7,정상,일반판매,BLC7MF001,스프링어깨숄,PP,퍼플,F,판매,잡화,2024,3월,7,머플러,1
270,2024-03-15,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,F,판매,의류,2024,2월,3,점퍼,2
271,2024-03-17,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALC3WS001,C-CCCCHN-체크주크티,GE,그린,F,판매,의류,2024,3월,3,남방,1
272,2024-03-17,직영점,A0070,부산만덕점(직),2,정상,일반판매,BGI7BG020,(R)가죽클러치,RE,레드,F,판매,잡화,2019,9월,7,가방,20
273,2024-03-17,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJE3DP002,S-라이브B청,DL,진청,L,판매,의류,2022,5월,3,데님,2
274,2024-03-17,직영점,A0070,부산만덕점(직),4,정상,일반판매,AJE3DP002,S-라이브B청,DL,진청,L,판매,의류,2022,5월,3,데님,2
275,2024-03-17,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALB3PT006,C-SFCXC9-포켓조거,BK,블랙,L,판매,의류,2024,2월,3,바지,6
276,2024-03-17,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALB7KT003,J-TCADHN-베어단후드니트,GE,그린,F,판매,의류,2024,2월,7,니트,3
277,2024-03-19,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALC3KT002,C-TCARHN-라인단니트,WH,화이트,F,판매,의류,2024,3월,3,니트,2
278,2024-03-19,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB3CT003,C-SSPSAL-안나트렌치,BE,베이지,F,판매,의류,2024,2월,3,코트,3
279,2024-03-19,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKB3KT017,S-금장러브KT,GE,그린,F,판매,의류,2023,2월,3,니트,17
280,2024-03-19,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALB7JP001,3-SC2DHN-지퍼후드레더점퍼,CM,카멜,F,판매,의류,2024,2월,7,점퍼,1
281,2024-03-19,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKL3DP003,S-노이세미기모통데님,DL,진청,M,판매,의류,2023,12월,3,데님,3
282,2024-03-20,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLC4CP006,줄지배색끈벙거지,KH,카키,F,판매,잡화,2024,3월,4,모자,6
283,2024-03-20,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB3TS003,C-OCMRHN-에스자수맨투맨,PP,퍼플,F,판매,의류,2024,2월,3,티셔츠,3
