?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
166,2024-01-09,직영점,A0024,부산두실점(직),5,정상,일반판매,AKL7PT004,J-다이아누비팬츠,BK,블랙,F,반품,의류,2023,12월,7,바지,4
167,2024-01-09,직영점,A0024,부산두실점(직),6,정상,일반판매,BGL3CP001,구피양면트루퍼,KH,카키,F,판매,잡화,2019,12월,3,모자,1
168,2024-01-09,직영점,A0024,부산두실점(직),7,정상,일반판매,AKK7KT017,J-루이폴라니트,BE,베이지,F,판매,의류,2023,11월,7,니트,17
169,2024-01-09,직영점,A0024,부산두실점(직),8,정상,일반판매,BKL7BG004,J-댄싱숄더백,RE,레드,F,판매,잡화,2023,12월,7,가방,4
170,2024-01-09,직영점,A0024,부산두실점(직),9,정상,일반판매,BIL4SB015,9189체인앵글부츠,BE,베이지,40,판매,잡화,2021,12월,4,신발,15
171,2024-01-09,직영점,A0024,부산두실점(직),9,정상,일반판매,BKJ4MF001,데일리숄머플러,PK,핑크,F,판매,잡화,2023,10월,4,머플러,1
172,2024-01-09,직영점,A0024,부산두실점(직),10,정상,일반판매,AKL3PT005,C-래핑패딩팬츠,BK,블랙,F,판매,의류,2023,12월,3,바지,5
173,2024-01-10,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
174,2024-01-10,직영점,A0024,부산두실점(직),2,정상,일반판매,BJL4MF009,양모바게트머플러,MO,모카,F,판매,잡화,2022,12월,4,머플러,9
175,2024-01-10,직영점,A0024,부산두실점(직),3,정상,일반판매,AEK1OP603,폴라 캐주얼 원피스,BK,블랙,L,판매,의류,2017,11월,1,원피스,603
176,2024-01-10,직영점,A0024,부산두실점(직),4,정상,일반판매,BJJ4MF005,라운드니트워머,YG,연두색,F,판매,잡화,2022,10월,4,머플러,5
177,2024-01-10,직영점,A0024,부산두실점(직),5,정상,일반판매,AKL3KT004,S-분홍꽃KT,GR,회색,F,판매,의류,2023,12월,3,니트,4
178,2024-01-10,직영점,A0024,부산두실점(직),6,정상,일반판매,AKL7PT003,P3-누빔조거팬츠,BK,블랙,F,판매,의류,2023,12월,7,바지,3
179,2024-01-10,직영점,A0024,부산두실점(직),7,정상,일반판매,BKL7MF005,컬러풀머플러,YE,옐로우,F,판매,잡화,2023,12월,7,머플러,5
180,2024-01-11,직영점,A0024,부산두실점(직),1,정상,일반판매,AKL7DP006,P3-기모일자통데님,DL,진청,M,판매,의류,2023,12월,7,데님,6
181,2024-01-11,직영점,A0024,부산두실점(직),1,정상,일반판매,AKK3PT006,S-시보리기모배기팬츠,BK,블랙,L,판매,의류,2023,11월,3,바지,6
182,2024-01-11,직영점,A0024,부산두실점(직),1,정상,일반판매,AKJ7KT006,J-비비드폴라니트,BK,블랙,F,판매,의류,2023,10월,7,니트,6
183,2024-01-11,직영점,A0024,부산두실점(직),1,정상,일반판매,AKJ3JP004,S-블럭니트집업,BK,블랙,F,판매,의류,2023,10월,3,점퍼,4
184,2024-01-11,직영점,A0024,부산두실점(직),2,정상,일반판매,AJI7KT034,로젠니트,WH,화이트,F,판매,의류,2022,9월,7,니트,34
185,2024-01-11,직영점,A0024,부산두실점(직),3,정상,일반판매,ZA00CO020,아이스카페라떼(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,20
186,2024-01-11,직영점,A0024,부산두실점(직),4,정상,일반판매,BJK4GV001,워밍터치장갑,XX,XX,F,판매,잡화,2022,11월,4,장갑,1
187,2024-01-11,직영점,A0024,부산두실점(직),4,정상,일반판매,BKL7BG016,J-엔젤투웨이백,BE,베이지,F,판매,잡화,2023,12월,7,가방,16
188,2024-01-11,직영점,A0024,부산두실점(직),4,정상,일반판매,BJC4SC001,스프링삭스(3pcs),XX,XX,F,판매,잡화,2022,3월,4,양말,1
189,2024-01-11,직영점,A0024,부산두실점(직),4,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
190,2024-01-11,직영점,A0024,부산두실점(직),5,정상,일반판매,BJK4GV001,워밍터치장갑,XX,XX,F,반품,잡화,2022,11월,4,장갑,1
191,2024-01-11,직영점,A0024,부산두실점(직),5,정상,일반판매,BKL7BG016,J-엔젤투웨이백,BE,베이지,F,반품,잡화,2023,12월,7,가방,16
192,2024-01-11,직영점,A0024,부산두실점(직),5,정상,일반판매,BJC4SC001,스프링삭스(3pcs),XX,XX,F,반품,잡화,2022,3월,4,양말,1
193,2024-01-11,직영점,A0024,부산두실점(직),5,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,반품,커피,2013,사계절,0,커피,2
194,2024-01-11,직영점,A0024,부산두실점(직),6,정상,일반판매,AKI7JP007,J-도트니트자켓,BE,베이지,F,판매,의류,2023,9월,7,점퍼,7
195,2024-01-11,직영점,A0024,부산두실점(직),6,정상,일반판매,BJK4GV001,워밍터치장갑,XX,XX,F,판매,잡화,2022,11월,4,장갑,1
196,2024-01-11,직영점,A0024,부산두실점(직),6,정상,일반판매,BKL7BG016,J-엔젤투웨이백,BE,베이지,F,판매,잡화,2023,12월,7,가방,16
197,2024-01-11,직영점,A0024,부산두실점(직),6,정상,일반판매,BKL4SC001,레이스기모덧신(2pcs),XX,XX,F,판매,잡화,2023,12월,4,양말,1
198,2024-01-11,직영점,A0024,부산두실점(직),6,정상,일반판매,BJC4SC001,스프링삭스(3pcs),XX,XX,F,판매,잡화,2022,3월,4,양말,1
199,2024-01-11,직영점,A0024,부산두실점(직),7,정상,일반판매,AKL7KT014,J-캣골지폴라니트,BE,베이지,F,판매,의류,2023,12월,7,니트,14
200,2024-01-11,직영점,A0024,부산두실점(직),8,정상,일반판매,AKL7JP004,J-미들포켓덕다운,BE,베이지,F,판매,의류,2023,12월,7,점퍼,4
201,2024-01-11,직영점,A0024,부산두실점(직),8,정상,일반판매,AKK3PT002,C-더치골덴통바지(기모),IV,아이보리,S,판매,의류,2023,11월,3,바지,2
202,2024-01-11,직영점,A0024,부산두실점(직),9,정상,일반판매,AEK1OP603,폴라 캐주얼 원피스,BK,블랙,XL,판매,의류,2017,11월,1,원피스,603
203,2024-01-11,직영점,A0024,부산두실점(직),10,정상,일반판매,AKK7JP025,J-엔조퍼후드점퍼,LV,연보라,F,판매,의류,2023,11월,7,점퍼,25
204,2024-01-12,직영점,A0024,부산두실점(직),1,정상,일반판매,AKL3JK003,S-페이크퍼망토JK,GE,그린,F,판매,의류,2023,12월,3,자켓,3
205,2024-01-12,직영점,A0024,부산두실점(직),1,기획,일반판매,AKL7PT002,P-버클부츠컷슬랙스,BK,블랙,S,판매,의류,2023,12월,7,바지,2
206,2024-01-12,직영점,A0024,부산두실점(직),2,정상,일반판매,AKL7DP006,P3-기모일자통데님,DL,진청,M,판매,의류,2023,12월,7,데님,6
207,2024-01-12,직영점,A0024,부산두실점(직),2,정상,일반판매,AKL7PT004,J-다이아누비팬츠,BK,블랙,F,판매,의류,2023,12월,7,바지,4
208,2024-01-12,직영점,A0024,부산두실점(직),3,정상,일반판매,AIB7KT007,포켓반니트,GE,그린,F,판매,의류,2021,2월,7,니트,7
209,2024-01-12,직영점,A0024,부산두실점(직),3,정상,일반판매,AIL3TS031,Z-캐시울폴라티,GE,그린,F,판매,의류,2021,12월,3,티셔츠,31
210,2024-01-12,직영점,A0024,부산두실점(직),4,정상,일반판매,AKK7KT012,J-무지폴라니트,CG,차콜그레이,F,판매,의류,2023,11월,7,니트,12
211,2024-01-12,직영점,A0024,부산두실점(직),5,정상,일반판매,AKK7CA004,J-라운드단추가디건,BR,브라운,F,판매,의류,2023,11월,7,가디건,4
212,2024-01-12,직영점,A0024,부산두실점(직),5,정상,일반판매,AFE1TS303,박스단T,PK,핑크,F,판매,의류,2018,5월,1,티셔츠,303
213,2024-01-12,직영점,A0024,부산두실점(직),6,정상,일반판매,AKK7JP025,J-엔조퍼후드점퍼,GR,회색,F,판매,의류,2023,11월,7,점퍼,25
214,2024-01-12,직영점,A0024,부산두실점(직),6,정상,일반판매,AKL7KT020,P3-크로스폴라니트,BE,베이지,F,판매,의류,2023,12월,7,니트,20
215,2024-01-12,직영점,A0024,부산두실점(직),6,정상,일반판매,AKL7KT017,P3-셀폴라니트,GR,회색,F,판매,의류,2023,12월,7,니트,17
216,2024-01-12,직영점,A0024,부산두실점(직),7,정상,일반판매,AEK1PT602,오발 캐주얼 바지,GR,회색,L,판매,의류,2017,11월,1,바지,602
217,2024-01-12,직영점,A0024,부산두실점(직),7,정상,일반판매,AEK1TS501,언발란스 슬림 짚업티셔츠,GR,회색,XL,판매,의류,2017,11월,1,티셔츠,501
218,2024-01-12,직영점,A0024,부산두실점(직),8,정상,일반판매,AHK7JP007,라인패딩JP,BK,블랙,F,판매,의류,2020,11월,7,점퍼,7
219,2024-01-12,직영점,A0024,부산두실점(직),8,정상,일반판매,AKL7JP005,P-폭스사파리덕다운,BK,블랙,F,판매,의류,2023,12월,7,점퍼,5
220,2024-01-12,직영점,A0024,부산두실점(직),9,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,19
221,2024-01-12,직영점,A0024,부산두실점(직),10,정상,일반판매,BKL4SC001,레이스기모덧신(2pcs),XX,XX,F,판매,잡화,2023,12월,4,양말,1
222,2024-01-12,직영점,A0024,부산두실점(직),10,정상,일반판매,AEI2VT601,몽마르뜨 니트 원피스,BR,브라운,L,판매,의류,2017,9월,2,베스트,601
223,2024-01-12,직영점,A0024,부산두실점(직),10,정상,일반판매,AKK7VT021,J-폴라집업조끼,GR,회색,F,판매,의류,2023,11월,7,베스트,21
224,2024-01-12,직영점,A0024,부산두실점(직),10,정상,일반판매,BKL4SC001,레이스기모덧신(2pcs),XX,XX,F,판매,잡화,2023,12월,4,양말,1
225,2024-01-12,직영점,A0024,부산두실점(직),11,기획,일반판매,AKJ7KT005,J-포근반폴니트,BK,블랙,F,판매,의류,2023,10월,7,니트,5
226,2024-01-12,직영점,A0024,부산두실점(직),12,정상,일반판매,AKL7KT010,P4-제오폴라니트,RE,레드,F,판매,의류,2023,12월,7,니트,10
227,2024-01-12,직영점,A0024,부산두실점(직),12,정상,일반판매,AKK3DP003,C-포포기모부츠컷,ML,중청,L,판매,의류,2023,11월,3,데님,3
228,2024-01-12,직영점,A0024,부산두실점(직),13,정상,일반판매,AKK7SK004,J-뮤즈니트롱스커트,BR,브라운,F,판매,의류,2023,11월,7,스커트,4
229,2024-01-12,직영점,A0024,부산두실점(직),14,정상,일반판매,AKJ7KT001,J-심플라운드니트,IV,아이보리,F,판매,의류,2023,10월,7,니트,1
230,2024-01-12,직영점,A0024,부산두실점(직),14,정상,일반판매,AEJ2BL402,폴카 루즈핏 풀오버(빈티지),GR,회색,F,판매,의류,2017,10월,2,블라우스,402
231,2024-01-12,직영점,A0024,부산두실점(직),14,정상,일반판매,AEH2PT502,레이어 스포티캐쥬얼 슬림핏 팬츠,BK,블랙,M,판매,의류,2017,8월,2,바지,502
232,2024-01-12,직영점,A0024,부산두실점(직),15,정상,일반판매,AKL3KT004,S-분홍꽃KT,GR,회색,F,반품,의류,2023,12월,3,니트,4
233,2024-01-12,직영점,A0024,부산두실점(직),16,정상,일반판매,AKL7KT005,J-젤리반폴니트,BK,블랙,F,판매,의류,2023,12월,7,니트,5
234,2024-01-12,직영점,A0024,부산두실점(직),17,정상,일반판매,AKL7KT004,J-포인폴라니트,PP,퍼플,F,판매,의류,2023,12월,7,니트,4
235,2024-01-12,직영점,A0024,부산두실점(직),17,기획,일반판매,AKL7KT001,P-모드폴라니트,IV,아이보리,F,판매,의류,2023,12월,7,니트,1
236,2024-01-12,직영점,A0024,부산두실점(직),17,기획,일반판매,AKL7KT003,P-로제폴라니트,RE,레드,F,판매,의류,2023,12월,7,니트,3
237,2024-01-12,직영점,A0024,부산두실점(직),17,기획,일반판매,AKL7KT003,P-로제폴라니트,BK,블랙,F,판매,의류,2023,12월,7,니트,3
238,2024-01-12,직영점,A0024,부산두실점(직),18,정상,일반판매,AKK3PT006,S-시보리기모배기팬츠,DB,다크베이지,M,판매,의류,2023,11월,3,바지,6
239,2024-01-12,직영점,A0024,부산두실점(직),18,정상,일반판매,AKL7PT004,J-다이아누비팬츠,BK,블랙,F,판매,의류,2023,12월,7,바지,4
240,2024-01-13,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
241,2024-01-13,직영점,A0024,부산두실점(직),2,정상,일반판매,AKK7JP005,J-잔체크덕다운,BK,블랙,F,판매,의류,2023,11월,7,점퍼,5
242,2024-01-13,직영점,A0024,부산두실점(직),3,정상,일반판매,ZA00CO013,허브티(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,13
243,2024-01-13,직영점,A0024,부산두실점(직),4,정상,일반판매,AKL7KT018,P3-라운드M니트,GR,회색,F,판매,의류,2023,12월,7,니트,18
244,2024-01-13,직영점,A0024,부산두실점(직),5,정상,일반판매,AKL7PT003,P3-누빔조거팬츠,BK,블랙,F,판매,의류,2023,12월,7,바지,3
245,2024-01-13,직영점,A0024,부산두실점(직),6,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
246,2024-01-13,직영점,A0024,부산두실점(직),7,정상,일반판매,ZA00CO010,국산검은콩라떼(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,10
247,2024-01-13,직영점,A0024,부산두실점(직),8,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
248,2024-01-13,직영점,A0024,부산두실점(직),8,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,19
249,2024-01-13,직영점,A0024,부산두실점(직),9,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
250,2024-01-13,직영점,A0024,부산두실점(직),10,정상,일반판매,AEJ1JP501,롬바르드 로맨틱스포티 점퍼,GR,회색,M,판매,의류,2017,10월,1,점퍼,501
251,2024-01-13,직영점,A0024,부산두실점(직),10,정상,일반판매,AEH1TS301,젠 실켓모달 드레이퍼리 티셔츠,CG,차콜그레이,M,판매,의류,2017,8월,1,티셔츠,301
252,2024-01-15,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
253,2024-01-15,직영점,A0024,부산두실점(직),2,정상,일반판매,AKL7JP001,P-모드롱덕다운패딩,BR,브라운,F,판매,의류,2023,12월,7,점퍼,1
254,2024-01-15,직영점,A0024,부산두실점(직),3,정상,일반판매,AKC3TS015,S-텐스T,BE,베이지,F,판매,의류,2023,3월,3,티셔츠,15
255,2024-01-15,직영점,A0024,부산두실점(직),4,정상,일반판매,AEK1TS501,언발란스 슬림 짚업티셔츠,BK,블랙,XL,판매,의류,2017,11월,1,티셔츠,501
256,2024-01-15,직영점,A0024,부산두실점(직),4,정상,일반판매,AJK4CT001,C-하프핸드메이드자켓,CM,카멜,F,판매,의류,2022,11월,4,코트,1
257,2024-01-15,직영점,A0024,부산두실점(직),5,정상,일반판매,AEI2BL602,샌디에고 데님셔츠 점퍼,BL,블루,L,판매,의류,2017,9월,2,블라우스,602
258,2024-01-15,직영점,A0024,부산두실점(직),6,정상,일반판매,AKL7JP009,P3-밍크줄롱덕다운,BK,블랙,F,판매,의류,2023,12월,7,점퍼,9
259,2024-01-15,직영점,A0024,부산두실점(직),6,정상,일반판매,AEK1CT403,유러피안 퍼 롱 코트,GE,그린,M,판매,의류,2017,11월,1,코트,403
260,2024-01-15,직영점,A0024,부산두실점(직),7,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
261,2024-01-15,직영점,A0024,부산두실점(직),8,정상,일반판매,AKK7VT017,J-써클퍼조끼,BK,블랙,F,판매,의류,2023,11월,7,베스트,17
262,2024-01-15,직영점,A0024,부산두실점(직),9,정상,일반판매,AKK7CA004,J-라운드단추가디건,BR,브라운,F,반품,의류,2023,11월,7,가디건,4
263,2024-01-15,직영점,A0024,부산두실점(직),9,정상,일반판매,AFE1TS303,박스단T,PK,핑크,F,반품,의류,2018,5월,1,티셔츠,303
264,2024-01-15,직영점,A0024,부산두실점(직),10,정상,일반판매,AKK7CA004,J-라운드단추가디건,BR,브라운,F,판매,의류,2023,11월,7,가디건,4
265,2024-01-15,직영점,A0024,부산두실점(직),11,정상,일반판매,BKL7MF005,컬러풀머플러,YE,옐로우,F,판매,잡화,2023,12월,7,머플러,5
266,2024-01-15,직영점,A0024,부산두실점(직),12,정상,일반판매,AKI3TS004,C-모크넥7부티,BK,블랙,F,판매,의류,2023,9월,3,티셔츠,4
267,2024-01-15,직영점,A0024,부산두실점(직),13,정상,일반판매,BKL7MF005,컬러풀머플러,YE,옐로우,F,판매,잡화,2023,12월,7,머플러,5
268,2024-01-15,직영점,A0024,부산두실점(직),13,정상,일반판매,BKL7MF005,컬러풀머플러,GE,그린,F,판매,잡화,2023,12월,7,머플러,5
269,2024-01-15,직영점,A0024,부산두실점(직),14,기획,일반판매,AKL7KT003,P-로제폴라니트,BK,블랙,F,판매,의류,2023,12월,7,니트,3
270,2024-01-15,직영점,A0024,부산두실점(직),15,정상,일반판매,AKI7VT008,J-야옹포켓니트조끼,YE,옐로우,F,판매,의류,2023,9월,7,베스트,8
271,2024-01-15,직영점,A0024,부산두실점(직),15,정상,일반판매,AKI7VT008,J-야옹포켓니트조끼,BL,블루,F,판매,의류,2023,9월,7,베스트,8
272,2024-01-15,직영점,A0024,부산두실점(직),16,정상,일반판매,AKK3PT002,C-더치골덴통바지(기모),IV,아이보리,M,판매,의류,2023,11월,3,바지,2
273,2024-01-15,직영점,A0024,부산두실점(직),16,정상,일반판매,AJL3TS014,S-스피드라운드T,IV,아이보리,F,판매,의류,2022,12월,3,티셔츠,14
274,2024-01-15,직영점,A0024,부산두실점(직),17,정상,일반판매,AJK3BL001,S-골드사슬T,IV,아이보리,F,판매,의류,2022,11월,3,블라우스,1
275,2024-01-15,직영점,A0024,부산두실점(직),17,정상,일반판매,AKJ7KT001,J-심플라운드니트,BK,블랙,F,판매,의류,2023,10월,7,니트,1
276,2024-01-15,직영점,A0024,부산두실점(직),18,정상,일반판매,AKA3TS004,C-앞절개자수맨투맨티,SO,소라,F,판매,의류,2023,1월,3,티셔츠,4
277,2024-01-16,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO003,카페라떼(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,3
278,2024-01-16,직영점,A0024,부산두실점(직),2,정상,일반판매,AKJ3TS002,S-퍼스널T,PK,핑크,F,판매,의류,2023,10월,3,티셔츠,2
279,2024-01-16,직영점,A0024,부산두실점(직),3,정상,일반판매,AKJ3TS002,S-퍼스널T,PK,핑크,F,반품,의류,2023,10월,3,티셔츠,2
280,2024-01-16,직영점,A0024,부산두실점(직),4,정상,일반판매,AEJ1CA501,조슈아트리 롱원피스 가디건,BK,블랙,L,판매,의류,2017,10월,1,가디건,501
281,2024-01-16,직영점,A0024,부산두실점(직),4,정상,일반판매,AEI2VT601,몽마르뜨 니트 원피스,BR,브라운,L,판매,의류,2017,9월,2,베스트,601
282,2024-01-16,직영점,A0024,부산두실점(직),4,정상,일반판매,AKI7JP007,J-도트니트자켓,BE,베이지,F,판매,의류,2023,9월,7,점퍼,7
283,2024-01-16,직영점,A0024,부산두실점(직),4,기획,일반판매,AKK7JK006,P-모던하프퍼자켓,BK,블랙,F,판매,의류,2023,11월,7,자켓,6
284,2024-01-16,직영점,A0024,부산두실점(직),5,정상,일반판매,BKI4SC001,코튼중목삭스(2pcs),XX,XX,F,판매,잡화,2023,9월,4,양말,1
285,2024-01-16,직영점,A0024,부산두실점(직),6,정상,일반판매,AKL7DP006,P3-기모일자통데님,DL,진청,L,판매,의류,2023,12월,7,데님,6
